Date,Price
2010-01-03,281.2
2010-01-04,281.13
2010-01-05,281.3
2010-01-06,281.39
2010-01-07,281.42
2010-01-10,281.55
2010-01-11,281.78
2010-01-12,281.84
2010-01-13,281.93
2010-01-14,281.94
2010-01-17,282.14
2010-01-18,282.21
2010-01-19,282.25
2010-01-20,282.25
2010-01-21,282.32
2010-01-24,282.4
2010-01-25,282.27
2010-01-26,282.27
2010-01-27,282.2
2010-01-28,282.14
2010-01-31,282.3
2010-02-01,282.35
2010-02-02,282.58
2010-02-03,282.58
2010-02-04,282.6
2010-02-07,282.73
2010-02-08,282.7
2010-02-09,282.75
2010-02-10,282.73
2010-02-11,282.7
2010-02-14,282.75
2010-02-15,282.7
2010-02-16,282.88
2010-02-17,282.91
2010-02-18,282.78
2010-02-21,282.63
2010-02-22,282.53
2010-02-23,282.65
2010-02-24,282.6
2010-02-25,282.53
2010-03-01,282.53
2010-03-02,282.68
2010-03-03,282.68
2010-03-04,282.73
2010-03-07,282.7
2010-03-08,282.68
2010-03-09,282.65
2010-03-10,282.73
2010-03-11,282.7
2010-03-14,282.96
2010-03-15,282.7
2010-03-16,282.6
2010-03-17,282.63
2010-03-18,282.68
2010-03-21,282.68
2010-03-22,282.58
2010-03-23,282.6
2010-03-24,282.85
2010-03-25,282.91
2010-03-28,282.58
2010-03-31,282.6
2010-04-01,282.76
2010-04-06,282.68
2010-04-07,282.65
2010-04-08,282.79
2010-04-11,283.1
2010-04-12,283.24
2010-04-13,283.28
2010-04-14,283.38
2010-04-15,283.37
2010-04-18,283.59
2010-04-21,283.57
2010-04-22,283.5
2010-04-25,283.21
2010-04-26,283.05
2010-04-27,283.37
2010-04-28,283.64
2010-04-29,283.63
2010-05-02,283.93
2010-05-03,283.71
2010-05-04,283.63
2010-05-05,283.81
2010-05-06,283.95
2010-05-09,284.08
2010-05-10,283.99
2010-05-11,284.08
2010-05-12,283.92
2010-05-13,283.94
2010-05-16,284.1
2010-05-17,284.26
2010-05-20,284.48
2010-05-23,284.54
2010-05-24,284.63
2010-05-25,284.6
2010-05-26,284.52
2010-05-27,284.58
2010-05-30,284.61
2010-05-31,284.76
2010-06-01,284.84
2010-06-02,284.96
2010-06-03,285.02
2010-06-06,285.43
2010-06-07,285.43
2010-06-08,285.41
2010-06-09,285.32
2010-06-10,285.21
2010-06-13,285.15
2010-06-14,285.04
2010-06-15,285.14
2010-06-16,285.29
2010-06-17,285.46
2010-06-20,285.5
2010-06-21,285.59
2010-06-22,285.58
2010-06-23,285.53
2010-06-24,285.63
2010-06-27,285.58
2010-06-28,285.48
2010-06-29,285.95
2010-06-30,286.19
2010-07-01,286.15
2010-07-04,286.22
2010-07-05,286.24
2010-07-06,286.33
2010-07-07,286.43
2010-07-08,286.32
2010-07-11,286.28
2010-07-12,286.27
2010-07-13,286.19
2010-07-14,286.33
2010-07-15,286.45
2010-07-18,286.66
2010-07-19,286.78
2010-07-21,286.83
2010-07-22,286.89
2010-07-25,286.73
2010-07-26,286.71
2010-07-27,286.44
2010-07-28,286.37
2010-07-29,286.37
2010-08-01,286.47
2010-08-02,286.53
2010-08-03,286.4
2010-08-04,286.45
2010-08-05,286.44
2010-08-08,286.53
2010-08-09,286.43
2010-08-10,286.42
2010-08-11,286.47
2010-08-12,286.55
2010-08-15,286.52
2010-08-16,286.88
2010-08-17,286.88
2010-08-18,286.91
2010-08-19,286.89
2010-08-22,286.95
2010-08-23,287.04
2010-08-24,287.23
2010-08-25,287.4
2010-08-26,287.47
2010-08-29,287.49
2010-08-30,287.7
2010-08-31,287.71
2010-09-01,287.67
2010-09-02,287.63
2010-09-05,287.56
2010-09-06,287.52
2010-09-07,287.55
2010-09-12,287.5
2010-09-13,287.47
2010-09-14,287.41
2010-09-15,287.4
2010-09-16,287.61
2010-09-19,287.12
2010-09-20,287.1
2010-09-21,286.94
2010-09-26,286.96
2010-09-27,287.14
2010-09-28,287.05
2010-10-03,287.16
2010-10-04,287.19
2010-10-05,287.38
2010-10-06,287.46
2010-10-07,287.5
2010-10-10,287.54
2010-10-11,287.44
2010-10-12,287.36
2010-10-13,287.37
2010-10-14,287.44
2010-10-17,287.55
2010-10-18,287.7
2010-10-19,287.77
2010-10-20,287.73
2010-10-21,287.71
2010-10-24,287.64
2010-10-25,287.7
2010-10-26,287.75
2010-10-27,287.74
2010-10-28,287.8
2010-10-31,287.89
2010-11-01,287.84
2010-11-02,287.87
2010-11-03,287.84
2010-11-04,287.92
2010-11-07,287.89
2010-11-08,287.87
2010-11-09,287.89
2010-11-10,287.88
2010-11-11,287.93
2010-11-14,288.0
2010-11-15,287.98
2010-11-16,288.1
2010-11-17,288.14
2010-11-18,288.22
2010-11-21,288.17
2010-11-22,288.23
2010-11-23,288.3
2010-11-24,288.29
2010-11-25,288.38
2010-11-28,288.5
2010-11-29,288.56
2010-11-30,288.6
2010-12-01,288.56
2010-12-02,288.52
2010-12-05,288.55
2010-12-06,288.47
2010-12-07,288.49
2010-12-08,288.48
2010-12-09,288.53
2010-12-12,288.55
2010-12-13,288.46
2010-12-14,288.51
2010-12-15,288.53
2010-12-16,288.66
2010-12-19,288.68
2010-12-20,288.67
2010-12-21,288.65
2010-12-22,288.65
2010-12-23,288.6
2010-12-26,288.53
2010-12-27,288.54
2010-12-28,288.51
2010-12-29,288.6
2010-12-30,288.76
2011-01-02,288.8
2011-01-03,288.9
2011-01-04,289.02
2011-01-05,289.04
2011-01-06,289.03
2011-01-09,289.12
2011-01-10,289.17
2011-01-11,289.24
2011-01-12,289.27
2011-01-13,289.26
2011-01-16,289.17
2011-01-17,289.16
2011-01-18,289.22
2011-01-19,289.17
2011-01-20,289.08
2011-01-23,289.02
2011-01-24,289.02
2011-01-25,289.03
2011-01-26,289.13
2011-01-27,289.14
2011-01-30,288.93
2011-01-31,288.97
2011-02-01,289.12
2011-02-02,289.1
2011-02-03,289.05
2011-02-06,289.13
2011-02-07,289.04
2011-02-08,289.12
2011-02-09,289.11
