תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,
18.01.2017,134.85,134.76,134.94,133.95,21.29M,0.33%,,,,,,
17.01.2017,134.41,135.6,135.69,134.13,28.20M,-1.36%,,,,,,
13.01.2017,136.26,135.65,136.97,135.65,27.78M,0.72%,,,,,,
12.01.2017,135.28,136.16,136.22,133.59,41.84M,-0.77%,,,,,,
11.01.2017,136.33,136.23,136.79,135.42,27.43M,0.18%,,,,,,
10.01.2017,136.09,135,136.38,134.76,21.68M,0.96%,,,,,,
09.01.2017,134.8,135.54,135.72,134.5,24.08M,-0.66%,,,,,,
06.01.2017,135.69,136.41,136.71,135.68,23.44M,-0.37%,,,,,,
05.01.2017,136.19,137.49,137.76,135.51,30.29M,-1.15%,,,,,,
04.01.2017,137.78,136.05,137.96,136.01,34.50M,1.67%,,,,,,
03.01.2017,135.52,136.49,136.83,134.5,29.79M,0.50%,,,,,,
30.12.2016,134.85,135.6,135.63,134.4,28.40M,-0.38%,,,,,,
29.12.2016,135.37,135.29,136.26,134.69,21.31M,0.09%,,,,,,
28.12.2016,135.25,136.89,136.98,134.83,22.71M,-1.02%,,,,,,
27.12.2016,136.65,136.23,137.3,136.21,13.57M,0.45%,,,,,,
23.12.2016,136.04,135.46,136.12,135.27,17.08M,0.53%,,,,,,
22.12.2016,135.32,136.56,136.75,134.81,34.74M,-1.27%,,,,,,
21.12.2016,137.06,137.85,138.15,137.01,23.22M,-0.65%,,,,,,
20.12.2016,137.96,137.28,138.21,136.99,31.75M,0.85%,,,,,,
19.12.2016,136.8,136.04,137.19,135.91,33.39M,0.65%,,,,,,
16.12.2016,135.91,136.35,137.53,135.63,39.35M,-0.18%,,,,,,
15.12.2016,136.16,135.37,137.14,134.96,41.35M,0.75%,,,,,,
14.12.2016,135.15,136.42,137.35,134.81,45.92M,-1.25%,,,,,,
13.12.2016,136.86,137.53,138.05,136.24,32.62M,0.01%,,,,,,
12.12.2016,136.85,137.95,138.57,136.51,34.59M,-1.06%,,,,,,
09.12.2016,138.31,138.4,138.82,137.75,34.31M,0.20%,,,,,,
08.12.2016,138.04,136.25,138.21,135.8,49.05M,1.57%,,,,,,
07.12.2016,135.9,134.59,136.18,134.18,31.83M,0.97%,,,,,,
06.12.2016,134.59,133.52,134.91,132.74,27.82M,1.08%,,,,,,
05.12.2016,133.15,131.95,133.33,131.89,27.55M,1.72%,,,,,,
02.12.2016,130.9,130.94,131.47,130.52,24.05M,-0.05%,,,,,,
01.12.2016,130.97,132.25,132.55,130.29,39.82M,-0.49%,,,,,,
30.11.2016,131.61,132.92,133.09,131.5,32.49M,-0.49%,,,,,,
29.11.2016,132.26,132.51,133.09,132.1,27.99M,-0.05%,,,,,,
28.11.2016,132.33,133.97,134,132.15,32.51M,-1.30%,,,,,,
25.11.2016,134.07,133.73,134.1,133.54,13.37M,0.33%,,,,,,
23.11.2016,133.63,132.48,133.65,132.1,37.94M,0.63%,,,,,,
22.11.2016,132.8,132.12,132.9,131.67,39.68M,0.91%,,,,,,
21.11.2016,131.6,131.31,132,130.61,32.29M,0.47%,,,,,,
18.11.2016,130.99,130.69,131.09,130.3,41.38M,0.53%,,,,,,
17.11.2016,130.3,129.95,130.83,129.75,42.58M,0.59%,,,,,,
16.11.2016,129.54,129.25,130,129.03,42.33M,-0.01%,,,,,,
15.11.2016,129.55,128.85,129.89,128.3,38.70M,0.31%,,,,,,
14.11.2016,129.15,128.95,130.26,128.39,83.12M,1.41%,,,,,,
11.11.2016,127.36,125.03,127.72,124.55,95.61M,2.30%,,,,,,
10.11.2016,124.5,124.26,125.4,122.62,83.44M,1.60%,,,,,,
09.11.2016,122.54,118.08,122.83,118.05,77.42M,3.08%,,,,,,
08.11.2016,118.88,118.3,119.46,117.71,26.20M,0.26%,,,,,,
07.11.2016,118.57,118,118.82,117.71,32.37M,2.45%,,,,,,
04.11.2016,115.74,115.3,116.9,115.05,35.24M,0.64%,,,,,,
03.11.2016,115,115.91,116.24,114.88,22.72M,-0.48%,,,,,,
02.11.2016,115.56,116.87,117,115.39,29.86M,-1.27%,,,,,,
01.11.2016,117.05,118.66,118.7,116.28,34.15M,-1.22%,,,,,,
31.10.2016,118.5,118.18,118.64,117.8,20.31M,0.40%,,,,,,
28.10.2016,118.03,118.31,119.03,117.75,35.47M,-0.28%,,,,,,
27.10.2016,118.36,120.12,120.14,118.09,29.53M,-1.14%,,,,,,
26.10.2016,119.73,120.11,121,119.46,24.98M,-0.99%,,,,,,
25.10.2016,120.93,121.81,121.99,120.6,16.46M,-0.75%,,,,,,
24.10.2016,121.84,122.04,122.61,121.45,15.42M,0.64%,,,,,,
21.10.2016,121.07,120.26,121.37,120.1,21.09M,-0.05%,,,,,,
20.10.2016,121.13,121.14,122,120.41,20.49M,-0.30%,,,,,,
19.10.2016,121.49,121.17,121.95,120.5,18.48M,0.42%,,,,,,
18.10.2016,120.98,121.52,121.58,120.66,19.16M,0.57%,,,,,,
17.10.2016,120.29,120.58,120.85,120.16,17.12M,-0.12%,,,,,,
14.10.2016,120.43,121.36,121.84,120.4,24.55M,-0.41%,,,,,,
13.10.2016,120.92,120.99,121.41,120.11,26.30M,-0.83%,,,,,,
12.10.2016,121.93,122.09,122.61,121.53,20.21M,-0.08%,,,,,,
11.10.2016,122.03,124.05,124.11,121.34,31.93M,-1.83%,,,,,,
10.10.2016,124.3,123.57,124.74,123.56,21.48M,1.20%,,,,,,
07.10.2016,122.83,124.04,124.32,122.23,28.73M,-0.80%,,,,,,
06.10.2016,123.82,123.75,124.02,122.82,18.94M,-0.10%,,,,,,
05.10.2016,123.95,123.69,124.68,123.65,24.32M,0.60%,,,,,,
04.10.2016,123.21,124.02,124.31,122.65,26.06M,-0.49%,,,,,,
03.10.2016,123.82,123.83,124.09,123.13,18.67M,-0.31%,,,,,,
30.09.2016,124.21,123.42,124.78,122.86,31.76M,1.10%,,,,,,
29.09.2016,122.86,124.62,124.64,122.7,26.66M,-1.46%,,,,,,
28.09.2016,124.68,123.95,124.76,123.07,19.43M,0.77%,,,,,,
27.09.2016,123.73,123.17,123.88,122.81,16.94M,0.41%,,,,,,
26.09.2016,123.23,123.8,124.17,123.1,20.03M,-1.27%,,,,,,
23.09.2016,124.81,125.56,125.88,124.81,26.12M,-0.71%,,,,,,
22.09.2016,125.7,124.73,125.8,124.66,36.29M,1.44%,,,,,,
21.09.2016,123.92,122.58,123.97,122.1,30.78M,1.45%,,,,,,
20.09.2016,122.15,123.2,123.23,122.15,16.88M,-0.42%,,,,,,
19.09.2016,122.67,122.32,123.55,121.99,22.81M,0.66%,,,,,,
16.09.2016,121.86,121.47,121.97,121.09,31.94M,-0.15%,,,,,,
15.09.2016,122.04,120.68,122.19,120.51,30.05M,1.19%,,,,,,
14.09.2016,120.6,120.77,121.47,120.29,30.55M,0.02%,,,,,,
13.09.2016,120.58,122.06,122.16,119.88,47.54M,-1.92%,,,,,,
12.09.2016,122.94,120.69,122.97,120.58,33.41M,1.39%,,,,,,
09.09.2016,121.25,124.18,124.21,121.21,54.24M,-3.12%,,,,,,
08.09.2016,125.16,125.31,125.41,124.77,16.27M,-0.20%,,,,,,
07.09.2016,125.41,124.55,125.44,124.48,17.83M,0.63%,,,,,,
06.09.2016,124.63,124.92,124.97,123.97,13.71M,0.10%,,,,,,
02.09.2016,124.51,124.01,124.53,123.63,23.08M,0.96%,,,,,,
01.09.2016,123.32,123.34,123.63,122.02,22.96M,0.07%,,,,,,
31.08.2016,123.23,123.78,123.89,122.55,29.24M,-0.56%,,,,,,
30.08.2016,123.93,123.83,124.17,123.38,14.03M,0.19%,,,,,,
29.08.2016,123.7,123.27,124.17,123.24,14.01M,0.52%,,,,,,
26.08.2016,123.06,123.45,124.41,122.3,26.73M,-0.20%,,,,,,
25.08.2016,123.31,122.62,123.69,122.61,17.02M,0.20%,,,,,,
24.08.2016,123.07,123.94,124.25,122.77,21.53M,-0.81%,,,,,,
23.08.2016,124.08,123.61,124.46,123.61,21.54M,0.70%,,,,,,
22.08.2016,123.22,122.68,123.34,122.33,16.93M,0.23%,,,,,,
19.08.2016,122.94,122.77,123.07,122.28,17.38M,0.00%,,,,,,
18.08.2016,122.94,122.08,122.97,122.04,16.24M,0.74%,,,,,,
17.08.2016,122.04,122.44,122.5,121.33,20.63M,-0.29%,,,,,,
16.08.2016,122.4,123.08,123.12,122.26,20.24M,-0.81%,,,,,,
15.08.2016,123.4,122.46,123.69,122.43,22.05M,0.99%,,,,,,
12.08.2016,122.19,121.83,122.46,121.63,12.25M,0.10%,,,,,,
11.08.2016,122.07,122.03,122.4,121.56,21.14M,0.48%,,,,,,
10.08.2016,121.49,122.38,122.6,121.15,19.14M,-0.72%,,,,,,
09.08.2016,122.37,122.27,122.63,122.14,12.49M,0.11%,,,,,,
08.08.2016,122.24,122.35,122.85,122.03,14.63M,-0.05%,,,,,,
05.08.2016,122.3,121.34,122.58,120.97,28.64M,1.44%,,,,,,
04.08.2016,120.56,120.45,121.19,120.26,17.53M,0.09%,,,,,,
03.08.2016,120.45,119.37,120.5,119.1,17.83M,0.81%,,,,,,
02.08.2016,119.48,121.16,121.21,119.1,28.69M,-1.39%,,,,,,
01.08.2016,121.17,121.2,121.7,120.44,34.77M,0.08%,,,,,,
29.07.2016,121.07,120.71,121.76,120.05,30.27M,0.20%,,,,,,
28.07.2016,120.83,120.88,121.23,120.53,16.54M,-0.26%,,,,,,
27.07.2016,121.14,121,121.47,120.35,21.06M,0.28%,,,,,,
26.07.2016,120.8,120.2,120.97,119.92,19.55M,0.48%,,,,,,
25.07.2016,120.22,120.15,120.46,119.76,13.69M,-0.15%,,,,,,
22.07.2016,120.4,119.58,120.65,119.35,17.80M,0.74%,,,,,,
21.07.2016,119.51,120.01,120.59,119.25,19.02M,-0.47%,,,,,,
20.07.2016,120.08,119.55,120.44,118.94,22.39M,0.65%,,,,,,
19.07.2016,119.3,119.76,119.97,118.93,19.73M,-0.50%,,,,,,
18.07.2016,119.9,119.53,120.35,119.33,17.42M,0.17%,,,,,,
15.07.2016,119.7,119.89,120.04,119.28,23.86M,0.28%,,,,,,
14.07.2016,119.37,120.3,120.36,119.3,19.35M,0.10%,,,,,,
13.07.2016,119.25,120.33,120.39,118.95,28.05M,-0.39%,,,,,,
12.07.2016,119.72,119,120.42,118.83,44.15M,1.34%,,,,,,
11.07.2016,118.14,117.56,118.43,117.47,26.99M,1.16%,,,,,,
08.07.2016,116.79,115.25,117.09,115.15,37.96M,2.33%,,,,,,
07.07.2016,114.13,114.22,114.99,113.41,20.78M,0.21%,,,,,,
06.07.2016,113.89,112.54,114.01,112.31,24.68M,0.18%,,,,,,
05.07.2016,113.69,115.02,115.26,113.06,29.35M,-1.47%,,,,,,
01.07.2016,115.39,115.05,115.95,114.8,24.40M,0.36%,,,,,,
30.06.2016,114.98,113.12,115.02,112.57,42.97M,1.86%,,,,,,
29.06.2016,112.88,111.7,113.05,111.53,34.03M,2.27%,,,,,,
28.06.2016,110.37,109.65,110.88,109.57,42.04M,1.55%,,,,,,
27.06.2016,108.69,111.07,111.07,108.19,59.52M,-3.43%,,,,,,
24.06.2016,112.55,111.94,114.03,111.5,74.95M,-3.66%,,,,,,
23.06.2016,116.82,115.82,116.91,115.73,30.24M,1.91%,,,,,,
22.06.2016,114.63,115.3,115.88,114.49,27.23M,-0.39%,,,,,,
21.06.2016,115.08,115.34,115.41,114.33,34.71M,-0.19%,,,,,,
20.06.2016,115.3,115.8,116.45,115.3,28.22M,1.09%,,,,,,
17.06.2016,114.06,114.41,114.92,113.68,30.10M,-0.43%,,,,,,
16.06.2016,114.55,113.72,114.59,112.89,36.31M,-0.01%,,,,,,
15.06.2016,114.56,114.89,115.56,114.46,24.20M,0.07%,,,,,,
14.06.2016,114.48,114.39,115.11,113.67,34.27M,-0.29%,,,,,,
13.06.2016,114.81,115.65,116.18,114.59,36.40M,-1.09%,,,,,,
10.06.2016,116.07,116.58,116.88,115.69,32.69M,-1.36%,,,,,,
09.06.2016,117.67,117.94,117.94,117.29,23.44M,-0.64%,,,,,,
08.06.2016,118.43,117.66,118.64,117.65,28.00M,0.74%,,,,,,
07.06.2016,117.56,117.29,117.98,116.96,21.04M,0.29%,,,,,,
06.06.2016,117.22,116.08,117.58,116.01,26.95M,1.08%,,,,,,
03.06.2016,115.97,116.47,116.47,115,28.73M,-0.60%,,,,,,
02.06.2016,116.67,115.49,116.67,115.37,23.30M,0.77%,,,,,,
01.06.2016,115.78,114.61,115.95,114.42,26.81M,0.68%,,,,,,
31.05.2016,115,114.82,115.54,114.5,32.76M,0.35%,,,,,,
27.05.2016,114.6,113.56,114.6,113.51,21.27M,1.00%,,,,,,
26.05.2016,113.47,113.77,114.02,113.25,15.16M,-0.11%,,,,,,
25.05.2016,113.6,113.3,113.9,113.08,26.49M,0.58%,,,,,,
24.05.2016,112.94,111.31,113.22,111.27,41.12M,2.06%,,,,,,
23.05.2016,110.66,110.77,111.39,110.5,23.72M,-0.12%,,,,,,
20.05.2016,110.79,109.29,110.79,109.23,37.40M,1.69%,,,,,,
19.05.2016,108.95,109.04,109.77,107.99,36.85M,-0.81%,,,,,,
18.05.2016,109.84,108.81,110.66,108.79,35.97M,0.52%,,,,,,
17.05.2016,109.27,110.88,111.42,108.77,46.68M,-1.59%,,,,,,
16.05.2016,111.03,109.92,111.52,109.87,27.34M,1.27%,,,,,,
13.05.2016,109.64,110.06,110.94,109.36,24.51M,-0.66%,,,,,,
12.05.2016,110.37,111.19,111.49,109.5,34.80M,-0.53%,,,,,,
11.05.2016,110.96,112.1,112.27,110.87,23.60M,-1.24%,,,,,,
10.05.2016,112.35,111.66,112.4,111.07,18.64M,1.01%,,,,,,
09.05.2016,111.23,110.92,111.89,110.62,23.43M,0.29%,,,,,,
06.05.2016,110.91,109.8,110.93,109.54,25.50M,0.59%,,,,,,
05.05.2016,110.26,111.15,111.33,110.1,26.25M,-0.40%,,,,,,
04.05.2016,110.7,110.99,111.99,110.37,30.77M,-0.82%,,,,,,
03.05.2016,111.62,112.55,112.56,110.93,37.93M,-1.64%,,,,,,
02.05.2016,113.48,112.83,113.51,112.17,21.88M,0.89%,,,,,,
29.04.2016,112.48,113.01,113.46,111.72,33.28M,-0.90%,,,,,,
28.04.2016,113.5,114.27,115,113.19,26.13M,-1.14%,,,,,,
27.04.2016,114.81,114.48,115.05,113.9,24.36M,0.35%,,,,,,
26.04.2016,114.41,113.67,114.53,113.17,30.56M,0.98%,,,,,,
25.04.2016,113.3,113.8,113.91,112.81,16.37M,-0.71%,,,,,,
22.04.2016,114.11,112.98,114.19,112.97,29.09M,0.99%,,,,,,
21.04.2016,112.99,113.47,113.92,112.66,20.54M,-0.50%,,,,,,
20.04.2016,113.56,113.39,114.21,112.97,21.42M,0.15%,,,,,,
19.04.2016,113.39,113.51,114.12,112.89,23.23M,0.08%,,,,,,
18.04.2016,113.3,111.98,113.39,111.87,19.43M,0.76%,,,,,,
15.04.2016,112.45,111.9,112.63,111.86,21.18M,0.25%,,,,,,
14.04.2016,112.17,112.26,112.7,111.88,25.54M,-0.12%,,,,,,
13.04.2016,112.31,110.58,112.43,110.51,40.53M,2.16%,,,,,,
12.04.2016,109.94,108.79,110.18,108.43,25.06M,1.08%,,,,,,
11.04.2016,108.77,109.74,110.55,108.75,25.84M,-0.31%,,,,,,
08.04.2016,109.11,109.61,110.07,108.63,26.15M,0.40%,,,,,,
07.04.2016,108.68,109.37,109.88,108.13,33.30M,-1.35%,,,,,,
06.04.2016,110.17,108.93,110.27,108.58,28.16M,1.13%,,,,,,
05.04.2016,108.94,109.37,109.86,108.84,32.52M,-1.13%,,,,,,
04.04.2016,110.19,110.91,111.32,110.1,21.53M,-0.84%,,,,,,
01.04.2016,111.12,109.61,111.22,109.48,29.98M,0.44%,,,,,,
31.03.2016,110.63,110.48,111.17,110.34,28.56M,0.28%,,,,,,
30.03.2016,110.32,110.89,111.12,110.05,35.68M,0.01%,,,,,,
29.03.2016,110.31,107.04,110.34,106.77,46.76M,2.78%,,,,,,
28.03.2016,107.33,107.43,107.78,106.55,21.10M,0.12%,,,,,,
24.03.2016,107.2,106.24,107.22,105.74,30.92M,0.30%,,,,,,
23.03.2016,106.88,108.54,108.59,106.8,39.24M,-2.14%,,,,,,
22.03.2016,109.22,108.78,109.69,108.47,23.60M,-0.12%,,,,,,
21.03.2016,109.35,109.44,109.94,109.08,29.90M,-0.24%,,,,,,
18.03.2016,109.61,108.77,109.95,108.7,36.51M,0.90%,,,,,,
17.03.2016,108.63,106.73,109.1,106.33,41.72M,1.53%,,,,,,
16.03.2016,106.99,105.73,107.33,105.73,37.95M,0.71%,,,,,,
15.03.2016,106.24,107.21,107.28,106.03,34.26M,-1.56%,,,,,,
14.03.2016,107.92,107.87,108.34,107.4,24.42M,-0.26%,,,,,,
11.03.2016,108.2,106.79,108.33,106.66,33.63M,2.14%,,,,,,
10.03.2016,105.93,107.1,107.49,104.81,48.53M,-0.81%,,,,,,
09.03.2016,106.8,106.62,107,106.07,25.63M,0.51%,,,,,,
08.03.2016,106.26,108.29,108.29,106.14,46.19M,-2.42%,,,,,,
07.03.2016,108.89,107.21,108.99,107.21,38.74M,1.09%,,,,,,
04.03.2016,107.72,107.07,108.32,106.67,38.18M,0.55%,,,,,,
03.03.2016,107.13,106.05,107.15,105.92,28.22M,1.05%,,,,,,
02.03.2016,106.02,104.79,106.09,104.59,24.94M,1.03%,,,,,,
01.03.2016,104.94,103.62,104.94,103.07,36.42M,2.15%,,,,,,
29.02.2016,102.73,103.13,104.03,102.72,32.01M,-0.45%,,,,,,
26.02.2016,103.19,103.06,103.47,102.7,27.47M,0.63%,,,,,,
25.02.2016,102.54,101.79,102.6,101.39,22.61M,0.92%,,,,,,
24.02.2016,101.61,99.62,101.82,98.97,36.91M,0.96%,,,,,,
23.02.2016,100.64,101.24,101.49,100.55,29.86M,-0.92%,,,,,,
22.02.2016,101.57,101.34,102.01,101.24,28.87M,1.11%,,,,,,
19.02.2016,100.45,99.56,100.56,99.11,32.42M,0.50%,,,,,,
18.02.2016,99.95,100.51,100.64,99.54,35.04M,-0.48%,,,,,,
17.02.2016,100.43,99.57,101.09,99.53,40.94M,1.57%,,,,,,
16.02.2016,98.88,97.79,99.1,97.22,38.88M,2.37%,,,,,,
12.02.2016,96.59,95.66,96.79,95.19,40.10M,1.90%,,,,,,
11.02.2016,94.79,94.08,95.4,93.64,57.92M,-1.09%,,,,,,
10.02.2016,95.83,96.45,97.92,95.67,42.76M,0.05%,,,,,,
09.02.2016,95.78,95.13,97.13,95.02,55.86M,-0.67%,,,,,,
08.02.2016,96.43,97.01,97.01,94.94,61.11M,-1.64%,,,,,,
05.02.2016,98.04,100.35,100.44,97.96,53.37M,-2.74%,,,,,,
04.02.2016,100.8,100,101.97,99.97,51.19M,0.39%,,,,,,
03.02.2016,100.41,101.06,101.07,98.14,55.26M,0.13%,,,,,,
02.02.2016,100.28,101.33,101.47,99.77,39.69M,-2.16%,,,,,,
01.02.2016,102.49,102.14,103.09,101.25,33.62M,-0.46%,,,,,,
29.01.2016,102.96,100.04,102.98,99.96,42.25M,3.28%,,,,,,
28.01.2016,99.69,100.55,100.95,99.22,41.95M,-0.02%,,,,,,
27.01.2016,99.71,100.59,101.59,99.06,47.97M,-1.37%,,,,,,
26.01.2016,101.1,99.52,101.4,99.18,33.35M,2.01%,,,,,,
25.01.2016,99.11,100.74,101.08,98.85,35.02M,-2.23%,,,,,,
22.01.2016,101.37,100.65,101.61,100.13,46.06M,2.45%,,,,,,
21.01.2016,98.95,99.33,100.91,98.38,65.80M,-0.23%,,,,,,
20.01.2016,99.18,97.43,100.33,95.06,94.39M,0.42%,,,,,,
19.01.2016,98.77,101.07,101.2,97.74,51.39M,-1.35%,,,,,,
15.01.2016,100.12,99.08,100.29,97.51,85.76M,-1.62%,,,,,,
14.01.2016,101.77,100.86,102.71,99.19,69.37M,1.38%,,,,,,
13.01.2016,100.38,103.91,104.42,99.65,70.59M,-3.21%,,,,,,
12.01.2016,103.71,104.22,104.99,101.94,53.70M,0.30%,,,,,,
11.01.2016,103.4,104.21,104.78,102.31,47.14M,-0.43%,,,,,,
08.01.2016,103.85,105.87,106.49,103.66,60.30M,-1.72%,,,,,,
07.01.2016,105.67,106.72,107.5,105.49,52.48M,-2.67%,,,,,,
06.01.2016,108.57,108.7,109.6,108,35.57M,-1.52%,,,,,,
05.01.2016,110.25,110.41,110.58,109.55,28.25M,0.22%,,,,,,
04.01.2016,110.01,110.61,110.83,109.08,66.67M,-2.32%,,,,,,
31.12.2015,112.62,113.56,113.97,112.51,39.52M,-1.25%,,,,,,
30.12.2015,114.04,115.05,115.35,114,21.27M,-1.01%,,,,,,
29.12.2015,115.2,114.48,115.29,114.06,22.84M,1.08%,,,,,,
28.12.2015,113.97,113.98,114.07,112.95,22.13M,-0.46%,,,,,,
24.12.2015,114.5,114.44,115.16,114.15,13.37M,-0.24%,,,,,,
23.12.2015,114.78,113.92,114.96,113.72,29.61M,1.26%,,,,,,
22.12.2015,113.35,112.64,113.52,111.79,28.11M,0.92%,,,,,,
21.12.2015,112.32,112.17,112.63,111.5,26.48M,0.75%,,,,,,
18.12.2015,111.48,112.66,112.89,111.44,49.88M,-1.53%,,,,,,
17.12.2015,113.21,114.91,114.94,112.97,41.32M,-1.07%,,,,,,
16.12.2015,114.43,113.49,114.64,112.83,44.56M,1.53%,,,,,,
15.12.2015,112.71,111.73,112.96,111.6,48.27M,1.44%,,,,,,
14.12.2015,111.11,111.87,112.38,110.28,53.40M,-0.71%,,,,,,
11.12.2015,111.91,113.27,113.34,111.53,52.61M,-2.23%,,,,,,
10.12.2015,114.46,113.89,115.08,113.65,31.28M,0.33%,,,,,,
09.12.2015,114.08,115.03,116.17,113.6,41.98M,-1.12%,,,,,,
08.12.2015,115.37,114.96,116,114.46,30.95M,-0.55%,,,,,,
07.12.2015,116.01,117.64,117.67,115.51,29.62M,-1.50%,,,,,,
04.12.2015,117.78,116.6,117.93,116.34,32.67M,1.01%,,,,,,
03.12.2015,116.6,118.93,119.45,116.14,39.49M,-1.69%,,,,,,
02.12.2015,118.6,119.73,120.04,118.45,22.24M,-1.08%,,,,,,
01.12.2015,119.89,119.61,119.91,118.9,27.90M,0.66%,,,,,,
30.11.2015,119.1,120.02,120.07,119.05,30.17M,-0.43%,,,,,,
27.11.2015,119.62,119.27,119.9,118.88,14.13M,0.38%,,,,,,
25.11.2015,119.17,118.3,119.32,118.11,20.77M,0.78%,,,,,,
24.11.2015,118.25,116.88,118.42,116.56,24.99M,0.73%,,,,,,
23.11.2015,117.39,116.71,117.89,116.68,22.72M,0.50%,,,,,,
20.11.2015,116.81,116.48,117.36,116.38,31.70M,0.65%,,,,,,
19.11.2015,116.06,116.44,116.65,115.74,25.51M,-0.42%,,,,,,
18.11.2015,116.55,114.93,116.65,114.52,35.55M,1.69%,,,,,,
17.11.2015,114.61,115.15,116.15,114.45,34.44M,-0.38%,,,,,,
16.11.2015,115.05,113.96,115.09,113.36,28.98M,0.86%,,,,,,
13.11.2015,114.07,114.44,115.34,113.66,43.88M,-0.72%,,,,,,
12.11.2015,114.9,116.33,116.49,114.73,39.92M,-1.91%,,,,,,
11.11.2015,117.14,118.31,118.34,117.08,22.04M,-0.87%,,,,,,
10.11.2015,118.17,117.32,118.17,116.96,21.89M,0.30%,,,,,,
09.11.2015,117.82,119.07,119.29,117.27,32.98M,-1.17%,,,,,,
06.11.2015,119.22,118.01,119.36,117.29,35.14M,0.71%,,,,,,
05.11.2015,118.38,118.24,118.6,117.09,27.14M,0.08%,,,,,,
04.11.2015,118.29,118.65,119,117.69,25.70M,-0.05%,,,,,,
03.11.2015,118.35,117.59,119.03,117.39,28.63M,0.52%,,,,,,
02.11.2015,117.74,115.45,118.07,115.42,33.84M,2.08%,,,,,,
30.10.2015,115.34,115.56,116.03,115.08,28.02M,-0.46%,,,,,,
29.10.2015,115.87,116.74,117.11,115.56,27.25M,-1.07%,,,,,,
28.10.2015,117.12,114.14,117.14,113.92,65.53M,2.92%,,,,,,
27.10.2015,113.8,114.59,114.87,113.1,38.19M,-1.10%,,,,,,
26.10.2015,115.06,115.6,115.87,114.93,19.78M,-0.68%,,,,,,
23.10.2015,115.85,115.65,116.05,114.73,40.17M,0.99%,,,,,,
22.10.2015,114.72,114.41,115.42,113.73,36.88M,0.88%,,,,,,
21.10.2015,113.72,115.92,115.98,113.65,34.06M,-1.52%,,,,,,
20.10.2015,115.48,115.58,116.3,115.03,20.53M,-0.14%,,,,,,
19.10.2015,115.64,114.9,116.21,114.65,24.95M,0.19%,,,,,,
16.10.2015,115.42,115.8,115.8,114.43,33.69M,-0.13%,,,,,,
15.10.2015,115.57,113.19,115.57,112.66,42.50M,2.39%,,,,,,
14.10.2015,112.87,114.04,114.75,112.71,39.99M,-0.98%,,,,,,
13.10.2015,113.99,115.11,116.3,113.93,37.45M,-1.37%,,,,,,
12.10.2015,115.57,115.79,115.99,115.07,22.98M,-0.15%,,,,,,
09.10.2015,115.74,115.72,116.14,115.39,26.50M,0.20%,,,,,,
08.10.2015,115.51,114.38,115.75,113.95,43.07M,0.90%,,,,,,
07.10.2015,114.48,113.1,114.5,112.63,36.37M,1.77%,,,,,,
06.10.2015,112.49,113.21,113.67,111.78,34.14M,-0.69%,,,,,,
05.10.2015,113.27,111.66,113.45,111.54,45.22M,2.39%,,,,,,
02.10.2015,110.63,107.98,110.63,107.12,58.02M,1.49%,,,,,,
01.10.2015,109.01,109.37,109.68,107.43,44.99M,-0.17%,,,,,,
30.09.2015,109.2,108.48,109.43,107.91,50.83M,1.55%,,,,,,
29.09.2015,107.53,108.25,109.11,106.99,49.98M,-0.71%,,,,,,
28.09.2015,108.3,111.05,111.15,107.88,56.77M,-2.80%,,,,,,
25.09.2015,111.42,113.82,113.91,110.93,43.75M,-1.60%,,,,,,
24.09.2015,113.23,112.79,113.42,111.87,39.81M,-0.17%,,,,,,
23.09.2015,113.42,114.02,114.42,113.07,25.51M,-0.30%,,,,,,
22.09.2015,113.76,114.45,114.73,113.05,35.79M,-1.52%,,,,,,
21.09.2015,115.51,116.54,117.3,115.08,33.02M,-0.18%,,,,,,
18.09.2015,115.72,115.76,116.84,115.4,42.74M,-1.38%,,,,,,
17.09.2015,117.34,116.92,118.89,116.68,50.41M,0.34%,,,,,,
16.09.2015,116.94,115.95,117.02,115.79,27.13M,0.86%,,,,,,
15.09.2015,115.94,114.86,116.19,114.73,26.75M,1.13%,,,,,,
14.09.2015,114.65,115.52,115.54,114.43,22.37M,-0.46%,,,,,,
11.09.2015,115.18,114.16,115.2,113.66,27.95M,0.47%,,,,,,
10.09.2015,114.64,113.75,115.28,113.72,29.88M,0.46%,,,,,,
09.09.2015,114.12,116.17,116.42,114.01,40.96M,-1.15%,,,,,,
08.09.2015,115.45,114.56,115.57,114.11,29.92M,2.29%,,,,,,
04.09.2015,112.87,112.53,113.7,112.28,31.15M,-0.76%,,,,,,
03.09.2015,113.73,114.08,115.13,113.55,33.33M,-0.16%,,,,,,
02.09.2015,113.91,113.41,113.97,112.08,26.87M,1.80%,,,,,,
01.09.2015,111.9,113.11,114.12,111.6,45.13M,-2.86%,,,,,,
31.08.2015,115.2,115.1,115.98,114.76,29.25M,-0.36%,,,,,,
28.08.2015,115.62,114.36,115.7,114.21,41.60M,0.99%,,,,,,
27.08.2015,114.49,113.3,115.12,112.36,49.53M,1.79%,,,,,,
26.08.2015,112.48,111.83,112.69,109.42,51.61M,2.54%,,,,,,
25.08.2015,109.69,114.05,114.1,109.56,59.24M,-0.77%,,,,,,
24.08.2015,110.54,109.51,114.92,108.26,83.81M,-3.90%,,,,,,
