נתונים היסטוריים - סוף יום תל גוב-שקלי 0-2,,,,,,
מתאריך 01/01/2010  עד תאריך 01/08/2025,,,,,,
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
25/08/2019,327.31,0,327.46,0,0,48143000
22/08/2019,327.35,0,327.31,0,0,48121206
21/08/2019,327.29,0,327.35,0,0,48126815
20/08/2019,327.3,0,327.29,0,0,48118077
19/08/2019,327.26,0,327.3,0,0,48119425
18/08/2019,327.23,0,327.26,0,0,48113708
15/08/2019,327.05,0,327.23,0,0,48109123
14/08/2019,327,0,327.05,0,0,48311932
13/08/2019,326.94,0,327,0,0,48303851
12/08/2019,326.93,0,326.94,0,0,48294680
08/08/2019,326.83,0,326.93,0,0,48293678
07/08/2019,326.79,0,326.83,0,0,48625317
06/08/2019,326.81,0,326.79,0,0,48619384
05/08/2019,326.77,0,326.81,0,0,48621003
04/08/2019,326.79,0,326.77,0,0,48615233
01/08/2019,326.81,0,326.79,0,0,48619221
31/07/2019,326.69,0,326.81,0,0,49178608
30/07/2019,326.69,0,326.69,0,0,49160591
29/07/2019,326.61,0,326.69,0,0,49159243
28/07/2019,326.58,0,326.61,0,0,49147160
25/07/2019,326.59,0,326.58,0,0,49144031
24/07/2019,326.61,0,326.59,0,0,49145056
23/07/2019,326.6,0,326.61,0,0,49147968
22/07/2019,326.58,0,326.6,0,0,49146512
21/07/2019,326.57,0,326.58,0,0,49143491
18/07/2019,326.53,0,326.57,0,0,49141927
17/07/2019,326.57,0,326.53,0,0,49875366
16/07/2019,326.46,0,326.57,0,0,49880632
15/07/2019,326.35,0,326.46,0,0,49864453
14/07/2019,326.48,0,326.35,0,0,49847606
11/07/2019,326.45,0,326.48,0,0,49867295
10/07/2019,326.46,0,326.45,0,0,49863105
09/07/2019,326.4,0,326.46,0,0,49864096
08/07/2019,326.45,0,326.4,0,0,49854602
07/07/2019,326.51,0,326.45,0,0,49862602
04/07/2019,326.47,0,326.51,0,0,49872129
03/07/2019,326.49,0,326.47,0,0,49865120
02/07/2019,326.49,0,326.49,0,0,49869527
01/07/2019,326.5,0,326.49,0,0,49868179
30/06/2019,326.48,0,326.5,0,0,49870208
27/06/2019,326.46,0,326.48,0,0,49867295
26/06/2019,326.45,0,326.46,0,0,49863772
25/06/2019,326.44,0,326.45,0,0,49862316
24/06/2019,326.45,0,326.44,0,0,49860859
23/06/2019,326.53,0,326.45,0,0,49862316
20/06/2019,326.44,0,326.53,0,0,49874685
19/06/2019,326.4,0,326.44,0,0,49860859
18/06/2019,326.35,0,326.4,0,0,49854818
17/06/2019,326.36,0,326.35,0,0,49847714
16/06/2019,326.37,0,326.36,0,0,49849279
13/06/2019,326.32,0,326.37,0,0,49849960
12/06/2019,326.22,0,326.32,0,0,49842378
11/06/2019,326.25,0,326.22,0,0,49828049
10/06/2019,326.28,0,326.25,0,0,49831643
06/06/2019,326.27,0,326.28,0,0,49836012
05/06/2019,326.33,0,326.27,0,0,49834448
04/06/2019,326.39,0,326.33,0,0,49844013
03/06/2019,326.38,0,326.39,0,0,49854245
02/06/2019,326.07,0,326.38,0,0,49852286
30/05/2019,326.01,0,326.07,0,0,49804335
29/05/2019,325.96,0,326.01,0,0,49794807
28/05/2019,326.01,0,325.96,0,0,49486984
27/05/2019,325.91,0,326.01,0,0,49494660
26/05/2019,325.92,0,325.91,0,0,49479312
23/05/2019,325.88,0,325.92,0,0,49480924
22/05/2019,325.87,0,325.88,0,0,49474626
21/05/2019,325.92,0,325.87,0,0,49455556
20/05/2019,325.87,0,325.92,0,0,49111936
19/05/2019,325.89,0,325.87,0,0,49104571
16/05/2019,325.7,0,325.89,0,0,49106776
15/05/2019,325.62,0,325.7,0,0,62957587
14/05/2019,325.59,0,325.62,0,0,62942069
13/05/2019,325.53,0,325.59,0,0,62936516
12/05/2019,325.57,0,325.53,0,0,62924742
07/05/2019,325.56,0,325.57,0,0,62932145
06/05/2019,325.55,0,325.56,0,0,62930787
05/05/2019,325.57,0,325.55,0,0,62928187
02/05/2019,325.61,0,325.57,0,0,63169236
01/05/2019,325.53,0,325.61,0,0,63176090
30/04/2019,325.52,0,325.53,0,0,63161832
29/04/2019,325.59,0,325.52,0,0,62909100
28/04/2019,325.56,0,325.59,0,0,48235593
24/04/2019,325.6,0,325.56,0,0,48230797
23/04/2019,325.6,0,325.6,0,0,48236728
22/04/2019,325.44,0,325.6,0,0,48237198
21/04/2019,325.51,0,325.44,0,0,48213646
18/04/2019,325.62,0,325.51,0,0,48223616
17/04/2019,325.67,0,325.62,0,0,49342415
16/04/2019,325.68,0,325.67,0,0,49274268
15/04/2019,325.66,0,325.68,0,0,48925636
14/04/2019,325.7,0,325.66,0,0,48922943
11/04/2019,325.67,0,325.7,0,0,48929505
10/04/2019,325.67,0,325.67,0,0,48923953
08/04/2019,325.63,0,325.67,0,0,48924794
07/04/2019,325.62,0,325.63,0,0,48918653
04/04/2019,325.62,0,325.62,0,0,48917223
03/04/2019,325.64,0,325.62,0,0,48917223
02/04/2019,325.63,0,325.64,0,0,48919965
01/04/2019,325.7,0,325.63,0,0,48568686
31/03/2019,325.71,0,325.7,0,0,48578546
28/03/2019,325.75,0,325.71,0,0,48579847
27/03/2019,325.71,0,325.75,0,0,48585977
26/03/2019,325.73,0,325.71,0,0,48564731
25/03/2019,325.78,0,325.73,0,0,48216561
24/03/2019,325.69,0,325.78,0,0,48223715
20/03/2019,325.72,0,325.69,0,0,48210623
19/03/2019,325.67,0,325.72,0,0,48167446
18/03/2019,325.64,0,325.67,0,0,47810091
17/03/2019,325.66,0,325.64,0,0,47805070
14/03/2019,325.68,0,325.66,0,0,47808665
13/03/2019,325.64,0,325.68,0,0,48411578
12/03/2019,325.66,0,325.64,0,0,48406557
11/03/2019,325.71,0,325.66,0,0,48409727
10/03/2019,325.73,0,325.71,0,0,48415836
07/03/2019,325.65,0,325.73,0,0,48419768
06/03/2019,325.6,0,325.65,0,0,48407163
05/03/2019,325.63,0,325.6,0,0,48400521
04/03/2019,325.64,0,325.63,0,0,48054659
03/03/2019,325.71,0,325.64,0,0,48056207
28/02/2019,325.64,0,325.71,0,0,48066630
27/02/2019,325.63,0,325.64,0,0,48055827
26/02/2019,325.68,0,325.63,0,0,47976075
25/02/2019,325.61,0,325.68,0,0,47683421
24/02/2019,325.59,0,325.61,0,0,47674130
21/02/2019,325.57,0,325.59,0,0,47670392
20/02/2019,325.5,0,325.57,0,0,47666993
19/02/2019,325.59,0,325.5,0,0,47568075
18/02/2019,325.47,0,325.59,0,0,47280770
17/02/2019,325.55,0,325.47,0,0,58907073
14/02/2019,325.5,0,325.55,0,0,58919901
13/02/2019,325.5,0,325.5,0,0,59832993
12/02/2019,325.48,0,325.5,0,0,59832756
11/02/2019,325.44,0,325.48,0,0,59528686
10/02/2019,325.43,0,325.44,0,0,59522921
07/02/2019,325.42,0,325.43,0,0,59520857
06/02/2019,325.4,0,325.42,0,0,59518503
05/02/2019,325.37,0,325.4,0,0,59514049
04/02/2019,325.42,0,325.37,0,0,59509305
03/02/2019,325.42,0,325.42,0,0,59518254
31/01/2019,325.26,0,325.42,0,0,59517751
30/01/2019,325.3,0,325.26,0,0,60046215
29/01/2019,325.31,0,325.3,0,0,48306926
28/01/2019,325.3,0,325.31,0,0,48308564
27/01/2019,325.27,0,325.3,0,0,48306713
24/01/2019,325.29,0,325.27,0,0,48302072
23/01/2019,325.23,0,325.29,0,0,48305349
22/01/2019,325.24,0,325.23,0,0,48295368
21/01/2019,325.22,0,325.24,0,0,48297219
20/01/2019,325.26,0,325.22,0,0,48295094
17/01/2019,325.2,0,325.26,0,0,48299796
16/01/2019,325.17,0,325.2,0,0,50203627
15/01/2019,325.18,0,325.17,0,0,50199226
14/01/2019,325.1,0,325.18,0,0,50200845
13/01/2019,325.1,0,325.1,0,0,50188935
10/01/2019,325.04,0,325.1,0,0,50188935
09/01/2019,325.08,0,325.04,0,0,50178761
08/01/2019,324.99,0,325.08,0,0,50184650
07/01/2019,324.93,0,324.99,0,0,50171926
06/01/2019,324.92,0,324.93,0,0,50161520
03/01/2019,324.92,0,324.92,0,0,50160368
02/01/2019,324.85,0,324.92,0,0,50160484
01/01/2019,324.96,0,324.85,0,0,50150062
31/12/2018,325.02,0,324.96,0,0,50166373
30/12/2018,324.9,0,325.02,0,0,50175627
27/12/2018,324.81,0,324.9,0,0,50158034
26/12/2018,324.86,0,324.81,0,0,50143837
25/12/2018,324.94,0,324.86,0,0,50151241
24/12/2018,325,0,324.94,0,0,50163614
23/12/2018,325.01,0,325,0,0,50172857
20/12/2018,325,0,325.01,0,0,50174372
19/12/2018,325,0,325,0,0,50681716
18/12/2018,324.99,0,325,0,0,50681716
17/12/2018,325,0,324.99,0,0,50679750
16/12/2018,325.03,0,325,0,0,50681601
13/12/2018,325.02,0,325.03,0,0,50687037
12/12/2018,325.14,0,325.02,0,0,52511480
11/12/2018,325.06,0,325.14,0,0,52530018
10/12/2018,325.01,0,325.06,0,0,52517594
09/12/2018,325.1,0,325.01,0,0,52510191
06/12/2018,325.02,0,325.1,0,0,52524465
05/12/2018,325.06,0,325.02,0,0,52511452
04/12/2018,325.03,0,325.06,0,0,52517001
03/12/2018,325.04,0,325.03,0,0,52512067
02/12/2018,325.05,0,325.04,0,0,52513949
29/11/2018,324.98,0,325.05,0,0,52515800
28/11/2018,324.97,0,324.98,0,0,52505199
27/11/2018,325.09,0,324.97,0,0,52503320
26/11/2018,325.23,0,325.09,0,0,52522589
25/11/2018,325.22,0,325.23,0,0,52544825
22/11/2018,325.26,0,325.22,0,0,52544179
21/11/2018,325.3,0,325.26,0,0,53975416
20/11/2018,325.29,0,325.3,0,0,53982367
19/11/2018,325.22,0,325.29,0,0,53980444
18/11/2018,325.26,0,325.22,0,0,53969721
15/11/2018,325.26,0,325.26,0,0,53974891
14/11/2018,325.24,0,325.26,0,0,53975416
13/11/2018,325.27,0,325.24,0,0,53971572
12/11/2018,325.23,0,325.27,0,0,53977925
11/11/2018,325.24,0,325.23,0,0,53969721
08/11/2018,325.25,0,325.24,0,0,53972444
07/11/2018,325.17,0,325.25,0,0,53973770
06/11/2018,325.2,0,325.17,0,0,53960920
05/11/2018,325.16,0,325.2,0,0,53964836
04/11/2018,325.19,0,325.16,0,0,53959069
01/11/2018,325.17,0,325.19,0,0,53964240
31/10/2018,325.18,0,325.17,0,0,53960991
29/10/2018,325.13,0,325.18,0,0,53961516
28/10/2018,325.17,0,325.13,0,0,53954041
25/10/2018,325.18,0,325.17,0,0,53960848
24/10/2018,325.15,0,325.18,0,0,53962103
23/10/2018,325.11,0,325.15,0,0,53956550
22/10/2018,325.16,0,325.11,0,0,53950722
21/10/2018,325.1,0,325.16,0,0,53959594
18/10/2018,325.18,0,325.1,0,0,53948274
17/10/2018,325.15,0,325.18,0,0,53962246
16/10/2018,325.14,0,325.15,0,0,62596133
15/10/2018,325.13,0,325.14,0,0,62593553
14/10/2018,325.19,0,325.13,0,0,62592562
11/10/2018,325.24,0,325.19,0,0,62602807
10/10/2018,325.26,0,325.24,0,0,63633686
09/10/2018,325.26,0,325.26,0,0,63636959
08/10/2018,325.19,0,325.26,0,0,63638310
07/10/2018,325.15,0,325.19,0,0,63623009
04/10/2018,325.21,0,325.15,0,0,63615391
03/10/2018,325.2,0,325.21,0,0,63628133
02/10/2018,325.19,0,325.2,0,0,63625496
27/09/2018,325.15,0,325.19,0,0,63623929
26/09/2018,325.16,0,325.15,0,0,63615103
25/09/2018,325.18,0,325.16,0,0,63618376
20/09/2018,325.32,0,325.18,0,0,63621947
17/09/2018,325.2,0,325.32,0,0,63649480
16/09/2018,325.19,0,325.2,0,0,63625280
13/09/2018,325.1,0,325.19,0,0,63623358
12/09/2018,325.14,0,325.1,0,0,63605206
06/09/2018,325.1,0,325.14,0,0,63613541
05/09/2018,325.14,0,325.1,0,0,65022960
04/09/2018,325.14,0,325.14,0,0,65031132
03/09/2018,325.15,0,325.14,0,0,65030364
02/09/2018,325.1,0,325.15,0,0,65033796
30/08/2018,325.08,0,325.1,0,0,65023255
29/08/2018,325.14,0,325.08,0,0,65019212
28/08/2018,325.13,0,325.14,0,0,65031026
27/08/2018,325.09,0,325.13,0,0,65030166
26/08/2018,325.13,0,325.09,0,0,65020418
23/08/2018,325.11,0,325.13,0,0,65028610
22/08/2018,325.09,0,325.11,0,0,65025604
21/08/2018,325.11,0,325.09,0,0,65021501
20/08/2018,325.09,0,325.11,0,0,65024979
19/08/2018,325.08,0,325.09,0,0,65021573
16/08/2018,325.03,0,325.08,0,0,65019427
15/08/2018,325.08,0,325.03,0,0,66589862
14/08/2018,325.09,0,325.08,0,0,66599262
13/08/2018,325.09,0,325.09,0,0,66601827
12/08/2018,325.1,0,325.09,0,0,66602890
09/08/2018,325.11,0,325.1,0,0,66604741
08/08/2018,325.09,0,325.11,0,0,67910833
07/08/2018,325.09,0,325.09,0,0,67907059
06/08/2018,325.06,0,325.09,0,0,67906144
05/08/2018,325.06,0,325.06,0,0,67900808
02/08/2018,325.01,0,325.06,0,0,67899947
01/08/2018,325,0,325.01,0,0,67890838
31/07/2018,325,0,325,0,0,67888144
30/07/2018,324.99,0,325,0,0,67889062
29/07/2018,325.03,0,324.99,0,0,67885288
26/07/2018,325,0,325.03,0,0,67894614
25/07/2018,324.92,0,325,0,0,67888990
24/07/2018,324.88,0,324.92,0,0,67872261
23/07/2018,324.98,0,324.88,0,0,67864013
19/07/2018,324.98,0,324.98,0,0,67883437
18/07/2018,324.94,0,324.98,0,0,67883437
17/07/2018,325,0,324.94,0,0,67876037
16/07/2018,324.96,0,325,0,0,67888003
15/07/2018,324.95,0,324.96,0,0,67880525
12/07/2018,324.93,0,324.95,0,0,67877888
11/07/2018,324.89,0,324.93,0,0,67874186
10/07/2018,324.81,0,324.89,0,0,67864934
09/07/2018,324.79,0,324.81,0,0,67848147
08/07/2018,324.81,0,324.79,0,0,67843730
05/07/2018,324.82,0,324.81,0,0,67848219
04/07/2018,324.85,0,324.82,0,0,67851059
03/07/2018,324.83,0,324.85,0,0,67856538
02/07/2018,324.89,0,324.83,0,0,67853552
01/07/2018,324.89,0,324.89,0,0,67864803
28/06/2018,324.88,0,324.89,0,0,67865792
27/06/2018,324.85,0,324.88,0,0,69214769
26/06/2018,324.87,0,324.85,0,0,69208265
25/06/2018,324.87,0,324.87,0,0,69212057
24/06/2018,324.85,0,324.87,0,0,69212110
21/06/2018,324.85,0,324.85,0,0,69209306
20/06/2018,324.83,0,324.85,0,0,69207455
19/06/2018,324.87,0,324.83,0,0,69204707
18/06/2018,324.92,0,324.87,0,0,69212236
17/06/2018,324.92,0,324.92,0,0,69224256
14/06/2018,324.94,0,324.92,0,0,69224256
13/06/2018,324.93,0,324.94,0,0,70531764
12/06/2018,324.93,0,324.93,0,0,70529146
11/06/2018,324.97,0,324.93,0,0,70529877
10/06/2018,324.95,0,324.97,0,0,70539364
07/06/2018,324.94,0,324.95,0,0,70533597
06/06/2018,324.96,0,324.94,0,0,70531604
05/06/2018,324.94,0,324.96,0,0,70537138
04/06/2018,324.94,0,324.94,0,0,70531604
03/06/2018,324.95,0,324.94,0,0,70531675
31/05/2018,324.94,0,324.95,0,0,70533454
30/05/2018,324.95,0,324.94,0,0,70531693
29/05/2018,324.96,0,324.95,0,0,70535359
28/05/2018,325,0,324.96,0,0,70536768
27/05/2018,324.91,0,325,0,0,70546344
24/05/2018,324.91,0,324.91,0,0,73583089
23/05/2018,324.88,0,324.91,0,0,73583161
22/05/2018,324.85,0,324.88,0,0,73575614
21/05/2018,324.82,0,324.85,0,0,73570061
17/05/2018,324.8,0,324.82,0,0,73562852
16/05/2018,324.79,0,324.8,0,0,75023622
15/05/2018,324.81,0,324.79,0,0,75020027
14/05/2018,324.83,0,324.81,0,0,75025509
13/05/2018,324.85,0,324.83,0,0,75029588
10/05/2018,324.83,0,324.85,0,0,75035194
09/05/2018,324.83,0,324.83,0,0,75029660
08/05/2018,324.85,0,324.83,0,0,75029517
07/05/2018,324.84,0,324.85,0,0,75033668
06/05/2018,324.85,0,324.84,0,0,75031817
03/05/2018,324.84,0,324.85,0,0,75033596
02/05/2018,324.85,0,324.84,0,0,75031764
01/05/2018,324.85,0,324.85,0,0,75033290
30/04/2018,324.9,0,324.85,0,0,75033614
29/04/2018,324.9,0,324.9,0,0,75046425
26/04/2018,324.89,0,324.9,0,0,75044845
25/04/2018,324.85,0,324.89,0,0,75042958
24/04/2018,324.9,0,324.85,0,0,75035465
23/04/2018,324.94,0,324.9,0,0,75044863
22/04/2018,324.96,0,324.94,0,0,75056022
17/04/2018,324.99,0,324.96,0,0,75059976
16/04/2018,324.99,0,324.99,0,0,75067109
15/04/2018,324.97,0,324.99,0,0,75065601
12/04/2018,324.97,0,324.97,0,0,75061899
11/04/2018,324.98,0,324.97,0,0,75061899
10/04/2018,325,0,324.98,0,0,75063425
09/04/2018,325,0,325,0,0,75068960
08/04/2018,325,0,325,0,0,75069644
04/04/2018,324.99,0,325,0,0,75069031
03/04/2018,325,0,324.99,0,0,75065583
02/04/2018,324.98,0,325,0,0,75069031
01/04/2018,324.96,0,324.98,0,0,75065348
29/03/2018,324.98,0,324.96,0,0,75059670
28/03/2018,324.97,0,324.98,0,0,75063443
27/03/2018,324.96,0,324.97,0,0,75061988
26/03/2018,324.96,0,324.96,0,0,75060462
25/03/2018,324.98,0,324.96,0,0,75060390
22/03/2018,324.98,0,324.98,0,0,75064164
21/03/2018,324.95,0,324.98,0,0,75063839
20/03/2018,325,0,324.95,0,0,75058287
19/03/2018,325,0,325,0,0,75069445
18/03/2018,324.96,0,325,0,0,75067919
15/03/2018,324.97,0,324.96,0,0,75060515
14/03/2018,324.96,0,324.97,0,0,75061988
13/03/2018,324.97,0,324.96,0,0,75060137
12/03/2018,324.98,0,324.97,0,0,75061881
11/03/2018,324.96,0,324.98,0,0,75064109
08/03/2018,324.95,0,324.96,0,0,75060030
07/03/2018,324.95,0,324.95,0,0,75056670
06/03/2018,324.98,0,324.95,0,0,75057103
05/03/2018,324.95,0,324.98,0,0,75064325
04/03/2018,324.93,0,324.95,0,0,75056831
28/02/2018,324.9,0,324.93,0,0,75053436
27/02/2018,324.89,0,324.9,0,0,75045512
26/02/2018,324.9,0,324.89,0,0,75043985
25/02/2018,324.88,0,324.9,0,0,75046142
22/02/2018,324.89,0,324.88,0,0,75040283
21/02/2018,324.86,0,324.89,0,0,75042583
20/02/2018,324.85,0,324.86,0,0,75036347
19/02/2018,324.92,0,324.85,0,0,75033240
18/02/2018,324.87,0,324.92,0,0,76149667
15/02/2018,324.91,0,324.87,0,0,76138436
14/02/2018,324.91,0,324.91,0,0,76148965
13/02/2018,324.93,0,324.91,0,0,76147078
12/02/2018,324.96,0,324.93,0,0,76153027
11/02/2018,324.97,0,324.96,0,0,76160466
08/02/2018,324.99,0,324.97,0,0,76162245
07/02/2018,324.93,0,324.99,0,0,76166037
06/02/2018,324.96,0,324.93,0,0,76152956
05/02/2018,325.02,0,324.96,0,0,76160017
04/02/2018,324.99,0,325.02,0,0,76173330
01/02/2018,324.99,0,324.99,0,0,76165712
31/01/2018,324.95,0,324.99,0,0,76165641
30/01/2018,324.99,0,324.95,0,0,76157000
29/01/2018,324.99,0,324.99,0,0,55881856
28/01/2018,325,0,324.99,0,0,55881460
25/01/2018,324.96,0,325,0,0,55883688
24/01/2018,325,0,324.96,0,0,55876880
23/01/2018,324.99,0,325,0,0,55883293
22/01/2018,325.01,0,324.99,0,0,55882162
21/01/2018,325.02,0,325.01,0,0,55885611
18/01/2018,324.96,0,325.02,0,0,55887623
17/01/2018,324.94,0,324.96,0,0,55876484
16/01/2018,324.95,0,324.94,0,0,63498192
15/01/2018,324.95,0,324.95,0,0,63500025
14/01/2018,324.96,0,324.95,0,0,63499629
11/01/2018,324.95,0,324.96,0,0,63501462
10/01/2018,324.98,0,324.95,0,0,63499629
09/01/2018,324.97,0,324.98,0,0,63505306
08/01/2018,324.99,0,324.97,0,0,63503869
07/01/2018,324.99,0,324.99,0,0,63507446
04/01/2018,324.93,0,324.99,0,0,63508328
03/01/2018,324.95,0,324.93,0,0,63497063
02/01/2018,324.95,0,324.95,0,0,63499935
01/01/2018,325,0,324.95,0,0,63500331
31/12/2017,324.98,0,325,0,0,63509853
28/12/2017,324.98,0,324.98,0,0,63505365
27/12/2017,324.96,0,324.98,0,0,63505365
26/12/2017,324.98,0,324.96,0,0,63501520
25/12/2017,324.98,0,324.98,0,0,63505186
24/12/2017,325.01,0,324.98,0,0,63505275
21/12/2017,324.99,0,325.01,0,0,63512173
20/12/2017,324.96,0,324.99,0,0,64355140
19/12/2017,325.01,0,324.96,0,0,64349552
18/12/2017,324.97,0,325.01,0,0,64358692
17/12/2017,324.99,0,324.97,0,0,64349938
14/12/2017,324.97,0,324.99,0,0,64354212
13/12/2017,324.96,0,324.97,0,0,65661511
12/12/2017,324.98,0,324.96,0,0,65659589
11/12/2017,324.92,0,324.98,0,0,65662362
10/12/2017,324.98,0,324.92,0,0,65650858
07/12/2017,324.95,0,324.98,0,0,65663344
06/12/2017,324.97,0,324.95,0,0,65657577
05/12/2017,324.94,0,324.97,0,0,65661115
04/12/2017,324.95,0,324.94,0,0,65655834
03/12/2017,324.96,0,324.95,0,0,65657360
30/11/2017,324.96,0,324.96,0,0,65659589
29/11/2017,324.96,0,324.96,0,0,66470154
28/11/2017,324.95,0,324.96,0,0,66470639
27/11/2017,324.96,0,324.95,0,0,66468807
26/11/2017,325,0,324.96,0,0,66469927
23/11/2017,324.99,0,325,0,0,66478172
22/11/2017,324.98,0,324.99,0,0,66813437
21/11/2017,324.97,0,324.98,0,0,66394239
20/11/2017,324.97,0,324.97,0,0,66391546
19/11/2017,324.95,0,324.97,0,0,66392363
16/11/2017,325.02,0,324.95,0,0,68053773
15/11/2017,325.01,0,325.02,0,0,68069911
14/11/2017,325.01,0,325.01,0,0,68068036
13/11/2017,324.98,0,325.01,0,0,68066509
12/11/2017,325.01,0,324.98,0,0,68061275
09/11/2017,325,0,325.01,0,0,68066467
08/11/2017,325.02,0,325,0,0,68065248
07/11/2017,325.02,0,325.02,0,0,68068650
06/11/2017,324.97,0,325.02,0,0,68068999
05/11/2017,325.01,0,324.97,0,0,68058487
02/11/2017,324.95,0,325.01,0,0,68066775
01/11/2017,324.95,0,324.95,0,0,68874336
31/10/2017,324.97,0,324.95,0,0,68874871
30/10/2017,324.98,0,324.97,0,0,68878044
29/10/2017,324.96,0,324.98,0,0,68880149
26/10/2017,324.95,0,324.96,0,0,68876440
25/10/2017,324.94,0,324.95,0,0,68875143
24/10/2017,324.97,0,324.94,0,0,68873268
23/10/2017,324.93,0,324.97,0,0,68878851
22/10/2017,324.95,0,324.93,0,0,68870215
19/10/2017,324.95,0,324.95,0,0,68875143
18/10/2017,324.89,0,324.95,0,0,70093602
17/10/2017,324.96,0,324.89,0,0,79745127
16/10/2017,324.93,0,324.96,0,0,79551868
15/10/2017,324.92,0,324.93,0,0,79545388
10/10/2017,324.91,0,324.92,0,0,79544105
09/10/2017,324.93,0,324.91,0,0,79541052
08/10/2017,324.91,0,324.93,0,0,79544388
03/10/2017,324.9,0,324.91,0,0,79539503
02/10/2017,324.93,0,324.9,0,0,79539196
01/10/2017,324.94,0,324.93,0,0,79545343
28/09/2017,324.87,0,324.94,0,0,79549009
27/09/2017,324.93,0,324.87,0,0,80642613
26/09/2017,324.87,0,324.93,0,0,80213224
25/09/2017,324.86,0,324.87,0,0,80198611
24/09/2017,324.89,0,324.86,0,0,80195251
19/09/2017,324.92,0,324.89,0,0,80201962
18/09/2017,325.01,0,324.92,0,0,80209816
17/09/2017,324.99,0,325.01,0,0,80232359
14/09/2017,324.92,0,324.99,0,0,80226678
13/09/2017,324.94,0,324.92,0,0,80314582
12/09/2017,324.96,0,324.94,0,0,80317966
11/09/2017,324.94,0,324.96,0,0,80062982
10/09/2017,324.92,0,324.94,0,0,80058765
07/09/2017,324.94,0,324.92,0,0,80051788
06/09/2017,324.89,0,324.94,0,0,80057592
05/09/2017,324.92,0,324.89,0,0,80044703
04/09/2017,325.01,0,324.92,0,0,80053170
03/09/2017,324.93,0,325.01,0,0,80075098
31/08/2017,324.87,0,324.93,0,0,80054845
30/08/2017,324.87,0,324.87,0,0,80040892
29/08/2017,324.85,0,324.87,0,0,80040279
28/08/2017,324.86,0,324.85,0,0,80035700
27/08/2017,324.85,0,324.86,0,0,80037837
24/08/2017,324.88,0,324.85,0,0,80035430
23/08/2017,324.92,0,324.88,0,0,80043234
22/08/2017,324.88,0,324.92,0,0,80052249
21/08/2017,324.84,0,324.88,0,0,80042770
20/08/2017,324.85,0,324.84,0,0,80033953
17/08/2017,324.83,0,324.85,0,0,80036238
16/08/2017,324.79,0,324.83,0,0,81159854
15/08/2017,324.76,0,324.79,0,0,81148503
14/08/2017,324.8,0,324.76,0,0,81141965
13/08/2017,324.77,0,324.8,0,0,81151506
10/08/2017,324.79,0,324.77,0,0,81144908
09/08/2017,324.77,0,324.79,0,0,81921224
08/08/2017,324.75,0,324.77,0,0,81915651
07/08/2017,324.75,0,324.75,0,0,81703338
06/08/2017,324.8,0,324.75,0,0,81703265
03/08/2017,324.77,0,324.8,0,0,81715644
02/08/2017,324.75,0,324.77,0,0,81707618
31/07/2017,324.76,0,324.75,0,0,81703273
30/07/2017,324.74,0,324.76,0,0,81704108
27/07/2017,324.74,0,324.74,0,0,81700425
26/07/2017,324.73,0,324.74,0,0,81730333
25/07/2017,324.74,0,324.73,0,0,81727881
24/07/2017,324.74,0,324.74,0,0,81730036
23/07/2017,324.72,0,324.74,0,0,81731338
20/07/2017,324.72,0,324.72,0,0,81726360
19/07/2017,324.76,0,324.72,0,0,81725141
18/07/2017,324.73,0,324.76,0,0,81734530
17/07/2017,324.69,0,324.73,0,0,81727190
16/07/2017,324.62,0,324.69,0,0,81716805
13/07/2017,324.57,0,324.62,0,0,81700402
12/07/2017,324.56,0,324.57,0,0,81686731
11/07/2017,324.56,0,324.56,0,0,81684898
10/07/2017,324.57,0,324.56,0,0,81683759
09/07/2017,324.49,0,324.57,0,0,81687666
06/07/2017,324.48,0,324.49,0,0,81667696
05/07/2017,324.47,0,324.48,0,0,81665193
04/07/2017,324.49,0,324.47,0,0,81643583
03/07/2017,324.44,0,324.49,0,0,81439418
02/07/2017,324.47,0,324.44,0,0,81426048
29/06/2017,324.47,0,324.47,0,0,81435755
28/06/2017,324.46,0,324.47,0,0,81435694
27/06/2017,324.49,0,324.46,0,0,81433251
26/06/2017,324.48,0,324.49,0,0,81438658
25/06/2017,324.46,0,324.48,0,0,81437340
22/06/2017,324.47,0,324.46,0,0,81432030
21/06/2017,324.48,0,324.47,0,0,81435281
20/06/2017,324.44,0,324.48,0,0,81417773
19/06/2017,324.45,0,324.44,0,0,81201512
18/06/2017,324.45,0,324.45,0,0,81203413
15/06/2017,324.46,0,324.45,0,0,81202840
14/06/2017,324.38,0,324.46,0,0,81206392
13/06/2017,324.38,0,324.38,0,0,81186463
12/06/2017,324.35,0,324.38,0,0,81186768
11/06/2017,324.38,0,324.35,0,0,81177916
08/06/2017,324.46,0,324.38,0,0,81185963
07/06/2017,324.43,0,324.46,0,0,81204514
06/06/2017,324.44,0,324.43,0,0,81197729
05/06/2017,324.41,0,324.44,0,0,80992170
04/06/2017,324.39,0,324.41,0,0,80984427
01/06/2017,324.32,0,324.39,0,0,80980543
29/05/2017,324.34,0,324.32,0,0,80961476
28/05/2017,324.34,0,324.34,0,0,63308042
25/05/2017,324.31,0,324.34,0,0,63308879
24/05/2017,324.33,0,324.31,0,0,63301629
23/05/2017,324.26,0,324.33,0,0,63306132
