תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,
04.08.2025,"10,312.01","10,279.26","10,333.23","10,279.12",,0.32%,,,,,,,
01.08.2025,"10,279.26","10,352.06","10,352.06","10,233.19",,-0.70%,,,,,,,
31.07.2025,"10,352.06","10,356.74","10,417.72","10,332.76",,-0.01%,,,,,,,
30.07.2025,"10,353.33","10,352.63","10,364.49","10,301.88",,0.01%,,,,,,,
29.07.2025,"10,352.63","10,290.45","10,383.13","10,284.71",,0.60%,,,,,,,(TRIUKX) FTSE 100 Total Return
28.07.2025,"10,290.45","10,334.49","10,389.67","10,264.36",,-0.43%,,,,,,,
25.07.2025,"10,334.49","10,354.95","10,362.49","10,305.43",,-0.20%,,,,,,,https://il.investing.com/indices/ftse-100-total-return
24.07.2025,"10,354.95","10,267.83","10,377.44","10,266.96",,0.87%,,,,,,,
23.07.2025,"10,265.62","10,222.94","10,286.70","10,222.33",,0.42%,,,,,,,
22.07.2025,"10,222.94","10,210.68","10,236.04","10,190.42",,0.12%,,,,,,,
21.07.2025,"10,210.68","10,187.03","10,210.68","10,167.89",,0.23%,,,,,,,
18.07.2025,"10,187.03","10,164.97","10,214.50","10,160.95",,0.22%,,,,,,,
17.07.2025,"10,164.97","10,112.75","10,176.53","10,112.75",,0.52%,,,,,,,
16.07.2025,"10,112.75","10,126.08","10,164.57","10,112.75",,-0.13%,,,,,,,
15.07.2025,"10,126.08","10,193.77","10,215.20","10,126.08",,-0.66%,,,,,,,
14.07.2025,"10,193.77","10,129.26","10,195.09","10,117.90",,0.64%,,,,,,,
11.07.2025,"10,129.26","10,168.39","10,178.00","10,103.62",,-0.38%,,,,,,,
10.07.2025,"10,168.39","10,045.32","10,172.64","10,045.32",,1.23%,,,,,,,
09.07.2025,"10,044.95","10,030.40","10,068.36","10,030.40",,0.15%,,,,,,,
08.07.2025,"10,030.40","9,976.41","10,030.40","9,972.72",,0.54%,,,,,,,
07.07.2025,"9,976.41","9,994.97","10,010.80","9,967.50",,-0.19%,,,,,,,
04.07.2025,"9,994.97","9,995.30","10,004.06","9,948.70",,0.00%,,,,,,,
03.07.2025,"9,995.30","9,940.35","10,011.79","9,940.31",,0.56%,,,,,,,
02.07.2025,"9,939.42","9,951.47","9,999.99","9,898.97",,-0.12%,,,,,,,
01.07.2025,"9,951.47","9,923.86","9,957.71","9,885.31",,0.28%,,,,,,,
30.06.2025,"9,923.86","9,966.86","9,988.98","9,923.86",,-0.43%,,,,,,,
27.06.2025,"9,966.86","9,895.13","9,966.86","9,895.13",,0.72%,,,,,,,
26.06.2025,"9,895.13","9,876.06","9,919.49","9,863.48",,0.26%,,,,,,,
25.06.2025,"9,869.82","9,915.37","9,953.22","9,866.92",,-0.46%,,,,,,,
24.06.2025,"9,915.37","9,914.30","9,997.91","9,914.22",,0.01%,,,,,,,
23.06.2025,"9,914.30","9,933.10","9,947.14","9,895.46",,-0.19%,,,,,,,
20.06.2025,"9,933.10","9,952.51","10,015.32","9,930.46",,-0.20%,,,,,,,
19.06.2025,"9,952.51","10,011.01","10,011.73","9,949.08",,-0.52%,,,,,,,
18.06.2025,"10,004.72","9,994.04","10,021.79","9,978.64",,0.11%,,,,,,,
17.06.2025,"9,994.04","10,040.64","10,040.64","9,966.75",,-0.46%,,,,,,,
16.06.2025,"10,040.64","10,012.82","10,071.38","10,012.82",,0.28%,,,,,,,
13.06.2025,"10,012.82","10,051.61","10,067.12","9,980.66",,-0.39%,,,,,,,
12.06.2025,"10,051.61","10,028.34","10,065.15","10,004.90",,0.25%,,,,,,,
11.06.2025,"10,027.00","10,014.25","10,050.78","10,007.71",,0.13%,,,,,,,
10.06.2025,"10,014.25","9,990.72","10,051.56","9,990.72",,0.24%,,,,,,,
09.06.2025,"9,990.72","9,997.10","10,011.75","9,967.85",,-0.06%,,,,,,,
06.06.2025,"9,997.10","9,966.70","10,012.33","9,960.51",,0.31%,,,,,,,
05.06.2025,"9,966.70","9,955.67","9,998.14","9,933.94",,0.15%,,,,,,,
04.06.2025,"9,951.84","9,935.70","9,974.60","9,928.17",,0.16%,,,,,,,
03.06.2025,"9,935.70","9,921.27","9,952.04","9,880.78",,0.15%,,,,,,,
02.06.2025,"9,921.27","9,919.15","9,941.43","9,871.96",,0.02%,,,,,,,
30.05.2025,"9,919.15","9,855.91","9,939.59","9,855.00",,0.64%,,,,,,,
29.05.2025,"9,855.91","9,866.72","9,923.55","9,847.61",,0.01%,,,,,,,
28.05.2025,"9,855.12","9,913.89","9,938.42","9,855.12",,-0.59%,,,,,,,
27.05.2025,"9,913.89","9,846.03","9,965.79","9,846.03",,0.69%,,,,,,,
23.05.2025,"9,846.03","9,870.08","9,915.37","9,718.22",,-0.24%,,,,,,,
22.05.2025,"9,870.08","9,923.39","9,923.39","9,813.82",,-0.50%,,,,,,,
21.05.2025,"9,919.22","9,913.19","9,932.77","9,891.55",,0.06%,,,,,,,
20.05.2025,"9,913.19","9,820.84","9,922.58","9,819.42",,0.94%,,,,,,,
19.05.2025,"9,820.84","9,804.19","9,820.84","9,723.93",,0.17%,,,,,,,
16.05.2025,"9,804.19","9,746.83","9,818.23","9,746.69",,0.59%,,,,,,,
15.05.2025,"9,746.83","9,691.81","9,747.75","9,630.89",,0.82%,,,,,,,
14.05.2025,"9,667.41","9,687.58","9,702.45","9,637.26",,-0.21%,,,,,,,
13.05.2025,"9,687.58","9,689.90","9,711.07","9,666.19",,-0.02%,,,,,,,
12.05.2025,"9,689.90","9,633.39","9,736.45","9,623.76",,0.59%,,,,,,,
09.05.2025,"9,633.39","9,607.28","9,663.49","9,607.28",,0.27%,,,,,,,
08.05.2025,"9,607.28","9,638.50","9,692.97","9,587.49",,-0.22%,,,,,,,
07.05.2025,"9,628.59","9,671.43","9,674.28","9,599.61",,-0.44%,,,,,,,
06.05.2025,"9,671.43","9,670.23","9,721.22","9,639.58",,0.01%,,,,,,,
02.05.2025,"9,670.23","9,558.24","9,699.24","9,558.24",,1.17%,,,,,,,
01.05.2025,"9,558.24","9,556.04","9,567.78","9,526.13",,0.05%,,,,,,,
30.04.2025,"9,553.28","9,517.99","9,553.28","9,480.89",,0.37%,,,,,,,
29.04.2025,"9,517.99","9,466.12","9,525.79","9,451.23",,0.55%,,,,,,,
28.04.2025,"9,466.12","9,463.77","9,505.79","9,463.76",,0.02%,,,,,,,
25.04.2025,"9,463.77","9,454.98","9,494.58","9,443.32",,0.09%,,,,,,,
24.04.2025,"9,454.98","9,450.19","9,463.62","9,403.64",,0.12%,,,,,,,
23.04.2025,"9,443.27","9,359.46","9,515.88","9,359.13",,0.90%,,,,,,,
22.04.2025,"9,359.46","9,299.97","9,369.65","9,285.17",,0.64%,,,,,,,
17.04.2025,"9,299.97","9,299.90","9,321.79","9,210.07",,0.09%,,,,,,,
16.04.2025,"9,291.28","9,261.55","9,297.45","9,180.63",,0.32%,,,,,,,
15.04.2025,"9,261.55","9,132.68","9,271.27","9,132.31",,1.41%,,,,,,,
14.04.2025,"9,132.68","8,941.65","9,161.73","8,941.65",,2.14%,,,,,,,
11.04.2025,"8,941.65","8,884.46","8,982.73","8,827.74",,0.64%,,,,,,,
10.04.2025,"8,884.46","8,622.00","9,168.83","8,622.00",,3.21%,,,,,,,
09.04.2025,"8,608.18","8,867.17","8,867.17","8,518.59",,-2.92%,,,,,,,
08.04.2025,"8,867.17","8,633.52","8,949.74","8,633.52",,2.71%,,,,,,,
07.04.2025,"8,633.52","9,029.09","9,029.09","8,457.25",,-4.38%,,,,,,,
04.04.2025,"9,029.09","9,499.61","9,499.61","8,993.75",,-4.95%,,,,,,,
03.04.2025,"9,499.61","9,649.53","9,649.53","9,475.49",,-1.51%,,,,,,,
02.04.2025,"9,645.74","9,675.23","9,675.23","9,578.33",,-0.30%,,,,,,,
01.04.2025,"9,675.23","9,616.97","9,716.80","9,615.97",,0.61%,,,,,,,
31.03.2025,"9,616.97","9,702.18","9,702.21","9,558.90",,-0.88%,,,,,,,
28.03.2025,"9,702.18","9,710.32","9,741.77","9,677.61",,-0.08%,,,,,,,
27.03.2025,"9,710.32","9,736.61","9,736.74","9,649.03",,-0.13%,,,,,,,
26.03.2025,"9,722.76","9,693.90","9,750.98","9,685.62",,0.30%,,,,,,,
25.03.2025,"9,693.90","9,665.05","9,753.47","9,665.05",,0.30%,,,,,,,
24.03.2025,"9,665.05","9,674.87","9,729.48","9,640.89",,-0.10%,,,,,,,
21.03.2025,"9,674.87","9,736.64","9,736.64","9,640.37",,-0.63%,,,,,,,
20.03.2025,"9,736.64","9,741.86","9,782.24","9,695.53",,-0.04%,,,,,,,
19.03.2025,"9,740.36","9,738.76","9,753.88","9,691.02",,0.02%,,,,,,,
18.03.2025,"9,738.76","9,710.86","9,763.06","9,710.86",,0.29%,,,,,,,
17.03.2025,"9,710.86","9,657.21","9,719.95","9,649.05",,0.56%,,,,,,,
14.03.2025,"9,657.21","9,556.77","9,668.91","9,551.76",,1.05%,,,,,,,
13.03.2025,"9,556.77","9,555.00","9,600.42","9,524.43",,0.09%,,,,,,,
12.03.2025,"9,548.48","9,498.20","9,575.85","9,498.20",,0.53%,,,,,,,
11.03.2025,"9,498.20","9,614.72","9,618.86","9,481.56",,-1.21%,,,,,,,
10.03.2025,"9,614.72","9,703.78","9,727.15","9,605.06",,-0.92%,,,,,,,
07.03.2025,"9,703.78","9,707.09","9,727.74","9,645.00",,-0.03%,,,,,,,
06.03.2025,"9,707.09","9,788.70","9,813.68","9,665.73",,-0.51%,,,,,,,
05.03.2025,"9,756.76","9,760.28","9,845.77","9,753.00",,-0.04%,,,,,,,
04.03.2025,"9,760.28","9,885.43","9,888.06","9,745.81",,-1.27%,,,,,,,
03.03.2025,"9,885.43","9,816.82","9,927.23","9,816.82",,0.70%,,,,,,,
28.02.2025,"9,816.82","9,757.17","9,817.67","9,711.73",,0.61%,,,,,,,
27.02.2025,"9,757.17","9,729.59","9,770.36","9,672.86",,0.40%,,,,,,,
26.02.2025,"9,718.46","9,648.58","9,726.06","9,648.58",,0.72%,,,,,,,
25.02.2025,"9,648.58","9,637.79","9,697.00","9,603.43",,0.11%,,,,,,,
24.02.2025,"9,637.79","9,638.22","9,670.38","9,587.81",,0.00%,,,,,,,
21.02.2025,"9,638.22","9,642.24","9,666.50","9,615.14",,-0.04%,,,,,,,
20.02.2025,"9,642.24","9,697.39","9,697.53","9,628.69",,-0.35%,,,,,,,
19.02.2025,"9,675.79","9,735.98","9,740.96","9,658.48",,-0.62%,,,,,,,
18.02.2025,"9,735.98","9,737.40","9,759.23","9,726.08",,-0.01%,,,,,,,
17.02.2025,"9,737.40","9,697.92","9,738.58","9,689.94",,0.41%,,,,,,,
14.02.2025,"9,697.92","9,733.75","9,737.10","9,681.35",,-0.37%,,,,,,,
13.02.2025,"9,733.75","9,781.19","9,796.17","9,694.71",,-0.40%,,,,,,,
12.02.2025,"9,773.07","9,739.73","9,776.60","9,719.74",,0.34%,,,,,,,
11.02.2025,"9,739.73","9,729.09","9,753.26","9,709.92",,0.11%,,,,,,,
10.02.2025,"9,729.09","9,654.44","9,749.11","9,647.81",,0.77%,,,,,,,
07.02.2025,"9,654.44","9,684.12","9,685.97","9,638.08",,-0.31%,,,,,,,
06.02.2025,"9,684.12","9,568.73","9,728.76","9,568.73",,1.21%,,,,,,,
05.02.2025,"9,568.73","9,510.45","9,568.73","9,487.67",,0.61%,,,,,,,
04.02.2025,"9,510.45","9,524.64","9,524.68","9,459.29",,-0.15%,,,,,,,
03.02.2025,"9,524.64","9,624.96","9,624.96","9,454.34",,-1.04%,,,,,,,
31.01.2025,"9,624.96","9,594.91","9,645.91","9,594.91",,0.31%,,,,,,,
30.01.2025,"9,594.91","9,496.07","9,604.13","9,485.03",,1.04%,,,,,,,
29.01.2025,"9,496.07","9,469.51","9,525.21","9,452.19",,0.28%,,,,,,,
28.01.2025,"9,469.51","9,436.04","9,512.89","9,435.95",,0.35%,,,,,,,
27.01.2025,"9,436.04","9,434.54","9,447.65","9,389.96",,0.02%,,,,,,,
24.01.2025,"9,434.54","9,504.27","9,528.11","9,423.86",,-0.73%,,,,,,,
23.01.2025,"9,504.27","9,482.00","9,512.39","9,467.51",,0.24%,,,,,,,
22.01.2025,"9,481.77","9,485.28","9,525.71","9,462.53",,-0.04%,,,,,,,
21.01.2025,"9,485.28","9,454.49","9,487.64","9,446.59",,0.33%,,,,,,,
20.01.2025,"9,454.49","9,437.49","9,485.61","9,433.72",,0.18%,,,,,,,
17.01.2025,"9,437.49","9,311.75","9,468.79","9,311.67",,1.35%,,,,,,,
16.01.2025,"9,311.75","9,211.03","9,311.75","9,211.03",,1.12%,,,,,,,
15.01.2025,"9,208.34","9,097.86","9,215.47","9,095.67",,1.21%,,,,,,,
14.01.2025,"9,097.86","9,122.99","9,145.30","9,088.98",,-0.28%,,,,,,,
13.01.2025,"9,122.99","9,149.95","9,156.05","9,087.62",,-0.29%,,,,,,,
10.01.2025,"9,149.95","9,228.92","9,236.28","9,148.96",,-0.86%,,,,,,,
09.01.2025,"9,228.92","9,152.75","9,232.14","9,144.02",,0.85%,,,,,,,
08.01.2025,"9,150.81","9,144.43","9,168.94","9,082.57",,0.07%,,,,,,,
07.01.2025,"9,144.43","9,149.29","9,151.66","9,083.69",,-0.05%,,,,,,,
06.01.2025,"9,149.29","9,120.81","9,149.29","9,091.44",,0.31%,,,,,,,
03.01.2025,"9,120.81","9,160.86","9,170.71","9,116.10",,-0.44%,,,,,,,
02.01.2025,"9,160.86","9,064.30","9,172.52","9,050.52",,1.08%,,,,,,,
31.12.2024,"9,063.04","9,005.36","9,071.20","8,978.36",,0.64%,,,,,,,
30.12.2024,"9,005.36","9,037.27","9,037.27","8,976.38",,-0.35%,,,,,,,
27.12.2024,"9,037.27","9,023.09","9,038.93","8,995.70",,0.16%,,,,,,,
24.12.2024,"9,023.09","8,985.08","9,039.74","8,985.08",,0.43%,,,,,,,
23.12.2024,"8,984.40","8,964.32","8,994.04","8,928.08",,0.22%,,,,,,,
20.12.2024,"8,964.32","8,987.29","8,987.84","8,873.09",,-0.26%,,,,,,,
19.12.2024,"8,987.29","9,091.28","9,091.28","8,958.08",,-1.08%,,,,,,,
18.12.2024,"9,085.85","9,081.52","9,122.12","9,077.54",,0.05%,,,,,,,
17.12.2024,"9,081.52","9,155.60","9,155.60","9,075.94",,-0.81%,,,,,,,
16.12.2024,"9,155.60","9,198.01","9,203.42","9,146.74",,-0.46%,,,,,,,
13.12.2024,"9,198.01","9,210.68","9,232.94","9,178.15",,-0.14%,,,,,,,
12.12.2024,"9,210.68","9,199.44","9,232.05","9,197.85",,0.13%,,,,,,,
11.12.2024,"9,198.45","9,174.90","9,217.57","9,139.51",,0.26%,,,,,,,
10.12.2024,"9,174.90","9,254.36","9,254.42","9,168.40",,-0.86%,,,,,,,
09.12.2024,"9,254.36","9,206.20","9,276.50","9,206.20",,0.52%,,,,,,,
06.12.2024,"9,206.20","9,251.38","9,260.47","9,200.52",,-0.49%,,,,,,,
05.12.2024,"9,251.38","9,236.34","9,252.80","9,220.63",,0.18%,,,,,,,
04.12.2024,"9,234.83","9,260.97","9,264.67","9,220.46",,-0.28%,,,,,,,
03.12.2024,"9,260.97","9,209.44","9,293.05","9,208.28",,0.56%,,,,,,,
02.12.2024,"9,209.44","9,181.08","9,230.60","9,167.08",,0.31%,,,,,,,
29.11.2024,"9,181.08","9,174.35","9,186.79","9,142.96",,0.07%,,,,,,,
28.11.2024,"9,174.35","9,167.18","9,199.33","9,163.97",,0.13%,,,,,,,
27.11.2024,"9,162.33","9,144.46","9,168.16","9,121.30",,0.20%,,,,,,,
26.11.2024,"9,144.46","9,181.07","9,181.07","9,130.22",,-0.40%,,,,,,,
25.11.2024,"9,181.07","9,148.30","9,198.33","9,147.96",,0.36%,,,,,,,
22.11.2024,"9,148.30","9,023.38","9,162.43","9,023.38",,1.38%,,,,,,,
21.11.2024,"9,023.38","8,952.29","9,027.36","8,930.32",,0.86%,,,,,,,
20.11.2024,"8,946.42","8,961.86","8,994.41","8,934.42",,-0.17%,,,,,,,
19.11.2024,"8,961.86","8,973.25","9,013.69","8,909.85",,-0.13%,,,,,,,
18.11.2024,"8,973.25","8,922.67","8,973.25","8,912.11",,0.57%,,,,,,,
15.11.2024,"8,922.67","8,931.06","8,953.97","8,885.49",,-0.09%,,,,,,,
14.11.2024,"8,931.06","8,885.85","8,944.26","8,866.49",,0.63%,,,,,,,
13.11.2024,"8,874.83","8,869.79","8,910.64","8,836.74",,0.06%,,,,,,,
12.11.2024,"8,869.79","8,979.67","8,979.67","8,861.81",,-1.22%,,,,,,,
11.11.2024,"8,979.67","8,921.31","9,005.07","8,921.31",,0.65%,,,,,,,
08.11.2024,"8,921.31","8,996.85","9,014.21","8,908.66",,-0.84%,,,,,,,
07.11.2024,"8,996.85","9,025.52","9,057.15","8,996.85",,-0.15%,,,,,,,
06.11.2024,"9,010.33","9,016.63","9,159.39","8,985.59",,-0.07%,,,,,,,
05.11.2024,"9,016.63","9,029.71","9,064.57","8,990.10",,-0.14%,,,,,,,
04.11.2024,"9,029.71","9,021.88","9,091.09","9,020.34",,0.09%,,,,,,,
01.11.2024,"9,021.88","8,947.91","9,049.91","8,942.61",,0.83%,,,,,,,
31.10.2024,"8,947.91","9,002.55","9,002.55","8,905.56",,-0.60%,,,,,,,
30.10.2024,"9,002.26","9,068.44","9,068.44","8,995.77",,-0.73%,,,,,,,
29.10.2024,"9,068.44","9,141.26","9,185.30","9,063.67",,-0.80%,,,,,,,
28.10.2024,"9,141.26","9,100.68","9,150.08","9,056.63",,0.45%,,,,,,,
25.10.2024,"9,100.68","9,123.35","9,132.98","9,097.81",,-0.25%,,,,,,,
24.10.2024,"9,123.35","9,111.50","9,198.69","9,109.43",,0.15%,,,,,,,
23.10.2024,"9,109.82","9,162.65","9,181.07","9,102.91",,-0.58%,,,,,,,
22.10.2024,"9,162.65","9,175.56","9,175.56","9,102.93",,-0.14%,,,,,,,
21.10.2024,"9,175.56","9,219.69","9,256.71","9,175.56",,-0.48%,,,,,,,
18.10.2024,"9,219.69","9,249.34","9,249.34","9,172.91",,-0.32%,,,,,,,
17.10.2024,"9,249.34","9,187.50","9,260.87","9,179.84",,0.68%,,,,,,,
16.10.2024,"9,186.47","9,098.47","9,205.75","9,098.47",,0.97%,,,,,,,
15.10.2024,"9,098.47","9,146.32","9,161.19","9,090.40",,-0.52%,,,,,,,
14.10.2024,"9,146.32","9,103.29","9,146.32","9,085.70",,0.47%,,,,,,,
11.10.2024,"9,103.29","9,085.73","9,116.59","9,057.26",,0.19%,,,,,,,
10.10.2024,"9,085.73","9,092.36","9,124.04","9,064.37",,-0.04%,,,,,,,
09.10.2024,"9,089.26","9,030.68","9,089.95","9,028.58",,0.65%,,,,,,,
08.10.2024,"9,030.68","9,155.27","9,155.27","9,023.43",,-1.36%,,,,,,,
07.10.2024,"9,155.27","9,129.94","9,177.10","9,107.30",,0.28%,,,,,,,
04.10.2024,"9,129.94","9,132.01","9,152.01","9,078.71",,-0.02%,,,,,,,
03.10.2024,"9,132.01","9,141.21","9,187.32","9,109.34",,-0.07%,,,,,,,
02.10.2024,"9,138.75","9,123.08","9,173.73","9,113.11",,0.17%,,,,,,,
01.10.2024,"9,123.08","9,079.32","9,139.01","9,067.46",,0.48%,,,,,,,
30.09.2024,"9,079.32","9,171.71","9,175.95","9,076.06",,-1.01%,,,,,,,
27.09.2024,"9,171.71","9,132.19","9,186.90","9,130.66",,0.43%,,,,,,,
26.09.2024,"9,132.19","9,114.32","9,185.05","9,106.97",,0.26%,,,,,,,
25.09.2024,"9,108.20","9,123.69","9,164.06","9,079.88",,-0.17%,,,,,,,
24.09.2024,"9,123.69","9,098.30","9,153.42","9,098.08",,0.28%,,,,,,,
23.09.2024,"9,098.30","9,065.57","9,101.41","9,043.62",,0.36%,,,,,,,
20.09.2024,"9,065.57","9,174.32","9,174.32","9,058.71",,-1.19%,,,,,,,
19.09.2024,"9,174.32","9,091.67","9,220.31","9,091.67",,0.91%,,,,,,,
18.09.2024,"9,091.44","9,153.32","9,153.42","9,082.65",,-0.68%,,,,,,,
17.09.2024,"9,153.32","9,118.71","9,199.43","9,118.71",,0.38%,,,,,,,
16.09.2024,"9,118.71","9,112.82","9,131.45","9,085.10",,0.06%,,,,,,,
13.09.2024,"9,112.82","9,077.44","9,129.13","9,066.18",,0.39%,,,,,,,
12.09.2024,"9,077.44","9,025.63","9,143.96","9,025.63",,0.59%,,,,,,,
11.09.2024,"9,024.33","9,037.59","9,067.08","8,997.92",,-0.15%,,,,,,,
10.09.2024,"9,037.59","9,109.03","9,109.34","9,025.64",,-0.78%,,,,,,,
09.09.2024,"9,109.03","9,010.60","9,113.26","9,010.60",,1.09%,,,,,,,
06.09.2024,"9,010.60","9,076.94","9,097.84","8,996.22",,-0.73%,,,,,,,
05.09.2024,"9,076.94","9,107.66","9,125.22","9,076.94",,-0.29%,,,,,,,
04.09.2024,"9,103.39","9,135.16","9,135.16","9,047.97",,-0.35%,,,,,,,
03.09.2024,"9,135.16","9,207.14","9,226.01","9,122.11",,-0.78%,,,,,,,
02.09.2024,"9,207.14","9,221.21","9,225.01","9,195.40",,-0.15%,,,,,,,
30.08.2024,"9,221.21","9,224.53","9,262.76","9,207.03",,-0.04%,,,,,,,
29.08.2024,"9,224.53","9,185.13","9,238.57","9,177.12",,0.52%,,,,,,,
28.08.2024,"9,176.95","9,178.73","9,197.74","9,153.23",,-0.02%,,,,,,,
27.08.2024,"9,178.73","9,159.28","9,239.18","9,159.28",,0.21%,,,,,,,
23.08.2024,"9,159.28","9,115.53","9,163.82","9,115.53",,0.48%,,,,,,,
22.08.2024,"9,115.53","9,110.51","9,149.14","9,103.43",,0.09%,,,,,,,
21.08.2024,"9,107.03","9,095.92","9,120.79","9,084.58",,0.12%,,,,,,,
20.08.2024,"9,095.92","9,187.85","9,187.85","9,093.03",,-1.00%,,,,,,,
19.08.2024,"9,187.85","9,137.79","9,206.63","9,110.41",,0.55%,,,,,,,
16.08.2024,"9,137.79","9,177.30","9,180.60","9,116.46",,-0.43%,,,,,,,
15.08.2024,"9,177.30","9,104.41","9,198.89","9,100.05",,1.12%,,,,,,,
14.08.2024,"9,075.29","9,025.08","9,083.70","9,020.10",,0.56%,,,,,,,
13.08.2024,"9,025.08","8,997.70","9,035.15","8,973.30",,0.30%,,,,,,,
12.08.2024,"8,997.70","8,951.51","9,012.20","8,951.51",,0.52%,,,,,,,
09.08.2024,"8,951.51","8,926.16","8,990.26","8,925.58",,0.28%,,,,,,,
08.08.2024,"8,926.16","8,950.18","8,950.18","8,837.80",,-0.03%,,,,,,,
07.08.2024,"8,929.20","8,775.92","8,940.25","8,775.92",,1.75%,,,,,,,
06.08.2024,"8,775.92","8,755.74","8,810.50","8,691.90",,0.23%,,,,,,,
05.08.2024,"8,755.74","8,937.76","8,937.76","8,654.84",,-2.04%,,,,,,,
02.08.2024,"8,937.76","9,056.55","9,056.55","8,919.52",,-1.31%,,,,,,,
01.08.2024,"9,056.55","9,149.07","9,189.80","9,039.92",,-0.94%,,,,,,,
31.07.2024,"9,142.09","9,039.86","9,176.94","9,039.86",,1.13%,,,,,,,
30.07.2024,"9,039.86","9,059.46","9,065.55","8,997.41",,-0.22%,,,,,,,
29.07.2024,"9,059.46","9,052.21","9,142.52","9,052.21",,0.08%,,,,,,,
26.07.2024,"9,052.21","8,943.66","9,057.25","8,938.07",,1.21%,,,,,,,
25.07.2024,"8,943.66","8,907.98","8,944.92","8,801.26",,0.42%,,,,,,,
24.07.2024,"8,906.05","8,920.98","8,924.60","8,860.54",,-0.17%,,,,,,,
23.07.2024,"8,920.98","8,955.29","8,987.32","8,903.61",,-0.38%,,,,,,,
22.07.2024,"8,955.29","8,908.26","9,000.75","8,908.26",,0.53%,,,,,,,
19.07.2024,"8,908.26","8,902.11","8,939.43","8,885.71",,-0.60%,,,,,,,
18.07.2024,"8,961.97","8,942.93","9,030.65","8,942.93",,0.21%,,,,,,,
17.07.2024,"8,942.93","8,918.29","8,961.31","8,882.37",,0.28%,,,,,,,
16.07.2024,"8,918.29","8,938.01","8,938.01","8,875.87",,-0.22%,,,,,,,
15.07.2024,"8,938.01","9,014.42","9,014.42","8,928.90",,-0.85%,,,,,,,
12.07.2024,"9,014.42","8,982.11","9,039.98","8,982.11",,0.36%,,,,,,,
11.07.2024,"8,982.11","8,949.53","8,991.34","8,946.58",,0.37%,,,,,,,
10.07.2024,"8,949.31","8,890.66","8,950.78","8,888.88",,0.66%,,,,,,,
09.07.2024,"8,890.66","8,949.29","8,975.08","8,882.67",,-0.66%,,,,,,,
08.07.2024,"8,949.29","8,960.70","8,992.24","8,929.38",,-0.13%,,,,,,,
05.07.2024,"8,960.70","9,001.46","9,043.51","8,937.51",,-0.45%,,,,,,,
04.07.2024,"9,001.46","8,924.86","9,019.70","8,924.70",,0.87%,,,,,,,
03.07.2024,"8,924.12","8,869.60","8,931.62","8,869.60",,0.61%,,,,,,,
02.07.2024,"8,869.60","8,919.35","8,919.35","8,853.86",,-0.56%,,,,,,,
01.07.2024,"8,919.35","8,916.48","8,983.06","8,916.48",,0.03%,,,,,,,
28.06.2024,"8,916.48","8,933.47","8,996.47","8,914.91",,-0.19%,,,,,,,
27.06.2024,"8,933.47","8,983.32","8,991.56","8,933.47",,-0.48%,,,,,,,
26.06.2024,"8,976.84","9,001.36","9,060.56","8,954.70",,-0.27%,,,,,,,
25.06.2024,"9,001.36","9,038.20","9,052.05","8,999.03",,-0.41%,,,,,,,
24.06.2024,"9,038.20","8,990.37","9,066.99","8,968.18",,0.53%,,,,,,,
21.06.2024,"8,990.37","9,028.28","9,039.41","8,936.24",,-0.42%,,,,,,,
20.06.2024,"9,028.28","8,954.78","9,028.28","8,953.15",,0.87%,,,,,,,
19.06.2024,"8,950.36","8,935.28","8,958.58","8,906.04",,0.17%,,,,,,,
18.06.2024,"8,935.28","8,881.68","8,944.73","8,881.68",,0.60%,,,,,,,
17.06.2024,"8,881.68","8,886.82","8,930.87","8,858.49",,-0.06%,,,,,,,
14.06.2024,"8,886.82","8,905.15","8,921.01","8,849.81",,-0.21%,,,,,,,
13.06.2024,"8,905.15","8,961.67","8,961.67","8,887.45",,-0.60%,,,,,,,
12.06.2024,"8,958.90","8,885.11","8,989.15","8,885.11",,0.83%,,,,,,,
11.06.2024,"8,885.11","8,973.08","9,009.35","8,849.16",,-0.98%,,,,,,,
10.06.2024,"8,973.08","8,991.50","8,991.50","8,924.00",,-0.20%,,,,,,,
07.06.2024,"8,991.50","9,035.08","9,047.80","8,953.17",,-0.48%,,,,,,,
06.06.2024,"9,035.08","8,993.22","9,036.97","8,993.22",,0.61%,,,,,,,
05.06.2024,"8,980.59","8,964.35","9,012.82","8,964.35",,0.18%,,,,,,,
04.06.2024,"8,964.35","8,997.79","8,998.47","8,929.75",,-0.37%,,,,,,,
03.06.2024,"8,997.79","9,011.55","9,116.45","8,993.55",,-0.15%,,,,,,,
31.05.2024,"9,011.55","8,963.27","9,026.62","8,963.27",,0.54%,,,,,,,
30.05.2024,"8,963.27","8,911.02","8,968.94","8,873.37",,0.62%,,,,,,,
29.05.2024,"8,907.62","8,985.03","8,986.34","8,904.31",,-0.86%,,,,,,,
28.05.2024,"8,985.03","9,054.05","9,073.50","8,971.04",,-0.76%,,,,,,,
24.05.2024,"9,054.05","9,077.61","9,077.61","8,995.47",,-0.26%,,,,,,,
23.05.2024,"9,077.61","9,111.46","9,127.68","9,070.03",,-0.35%,,,,,,,
22.05.2024,"9,109.38","9,159.58","9,159.58","9,080.04",,-0.55%,,,,,,,
21.05.2024,"9,159.58","9,168.01","9,168.01","9,118.95",,-0.09%,,,,,,,
